MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            
194003.600  	-15.26      	0           
194003.640  	0.00        	0           
194003.680  	0.00        	0           
194003.720  	0.00        	0           
194003.760  	0.00        	0           
194003.800  	0.00        	0           
194003.840  	0.00        	0           
194003.880  	0.00        	0           
194003.920  	0.00        	0           
194003.960  	0.00        	0           
194004.000  	0.00        	0           
194004.040  	0.00        	0           
194004.080  	0.00        	0           
194004.120  	0.00        	0           
194004.160  	0.00        	0           
194004.200  	0.00        	0           
194004.240  	0.00        	0           
194004.280  	0.00        	0           
194004.320  	15.26       	0           
194004.360  	0.00        	0           
194004.400  	0.00        	0           
194004.440  	-15.26      	0           
194004.480  	-30.52      	0           
194004.520  	-61.04      	0           
194004.560  	-76.29      	0           
194004.600  	-91.55      	0           
194004.640  	-91.55      	0           
194004.680  	-91.55      	0           
194004.720  	-76.29      	0           
194004.760  	-61.04      	0           
194004.800  	-45.78      	0           
194004.840  	-15.26      	0           
194004.880  	0.00        	0           
194004.920  	0.00        	0           
194004.960  	15.26       	0           
194005.000  	15.26       	0           
194005.040  	30.52       	0           
194005.080  	30.52       	0           
194005.120  	30.52       	0           
194005.160  	30.52       	0           
194005.200  	30.52       	0           
194005.240  	30.52       	0           
194005.280  	30.52       	0           
194005.320  	30.52       	0           
194005.360  	30.52       	0           
194005.400  	30.52       	0           
194005.440  	15.26       	0           
194005.480  	15.26       	0           
194005.520  	15.26       	0           
194005.560  	15.26       	0           
194005.600  	30.52       	0           
194005.640  	30.52       	0           
194005.680  	30.52       	0           
194005.720  	15.26       	0           
194005.760  	0.00        	0           
194005.800  	0.00        	0           
194005.840  	15.26       	0           
194005.880  	15.26       	0           
194005.920  	15.26       	0           
194005.960  	15.26       	0           
194006.000  	15.26       	0           
194006.040  	0.00        	0           
194006.080  	-15.26      	0           
194006.120  	-15.26      	0           
194006.160  	-15.26      	0           
194006.200  	-15.26      	0           
194006.240  	-15.26      	0           
194006.280  	-15.26      	0           
194006.320  	-15.26      	0           
194006.360  	0.00        	0           
194006.400  	0.00        	0           
194006.440  	0.00        	0           
194006.480  	0.00        	0           
194006.520  	0.00        	0           
194006.560  	0.00        	0           

454047.400  	-15.26      	0           
454047.440  	-15.26      	0           
454047.480  	-15.26      	0           
454047.520  	-15.26      	0           
454047.560  	-15.26      	0           
454047.600  	-15.26      	0           
454047.640  	-15.26      	0           
454047.680  	-15.26      	0           
454047.720  	-15.26      	0           
454047.760  	-15.26      	0           
454047.800  	-15.26      	0           
454047.840  	-15.26      	0           
454047.880  	-15.26      	0           
454047.920  	-15.26      	0           
454047.960  	-15.26      	0           
454048.000  	-15.26      	0           
454048.040  	0.00        	0           
454048.080  	0.00        	0           
454048.120  	0.00        	0           
454048.160  	-15.26      	0           
454048.200  	-15.26      	0           
454048.240  	-30.52      	0           
454048.280  	-61.04      	0           
454048.320  	-61.04      	0           
454048.360  	-76.29      	0           
454048.400  	-91.55      	0           
454048.440  	-91.55      	0           
454048.480  	-76.29      	0           
454048.520  	-45.78      	0           
454048.560  	-30.52      	0           
454048.600  	-15.26      	0           
454048.640  	-15.26      	0           
454048.680  	0.00        	0           
454048.720  	0.00        	0           
454048.760  	0.00        	0           
454048.800  	15.26       	0           
454048.840  	15.26       	0           
454048.880  	15.26       	0           
454048.920  	15.26       	0           
454048.960  	15.26       	0           
454049.000  	15.26       	0           
454049.040  	30.52       	0           
454049.080  	30.52       	0           
454049.120  	30.52       	0           
454049.160  	15.26       	0           
454049.200  	15.26       	0           
454049.240  	15.26       	0           
454049.280  	15.26       	0           
454049.320  	15.26       	0           
454049.360  	30.52       	0           
454049.400  	30.52       	0           
454049.440  	30.52       	0           
454049.480  	0.00        	0           
454049.520  	15.26       	0           
454049.560  	15.26       	0           
454049.600  	15.26       	0           
454049.640  	0.00        	0           
454049.680  	0.00        	0           
454049.720  	0.00        	0           
454049.760  	0.00        	0           
454049.800  	0.00        	0           
454049.840  	0.00        	0           
454049.880  	0.00        	0           
454049.920  	0.00        	0           
454049.960  	0.00        	0           
454050.000  	-15.26      	0           
454050.040  	-15.26      	0           
454050.080  	-15.26      	0           
454050.120  	0.00        	0           
454050.160  	0.00        	0           
454050.200  	0.00        	0           
454050.240  	0.00        	0           
454050.280  	-15.26      	0           
454050.320  	-15.26      	0           
454050.360  	-15.26      	0           


t           	Spikes 1 46 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 45 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 38 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 37 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 28 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 36 	Unit        
[ms]        	[µV]        	            
38077.840   	-15.26      	0           
38077.880   	-15.26      	0           
38077.920   	0.00        	0           
38077.960   	0.00        	0           
38078.000   	0.00        	0           
38078.040   	0.00        	0           
38078.080   	0.00        	0           
38078.120   	0.00        	0           
38078.160   	-15.26      	0           
38078.200   	-15.26      	0           
38078.240   	-15.26      	0           
38078.280   	-15.26      	0           
38078.320   	-30.52      	0           
38078.360   	-30.52      	0           
38078.400   	-30.52      	0           
38078.440   	-30.52      	0           
38078.480   	-15.26      	0           
38078.520   	-15.26      	0           
38078.560   	-15.26      	0           
38078.600   	0.00        	0           
38078.640   	-15.26      	0           
38078.680   	-15.26      	0           
38078.720   	-30.52      	0           
38078.760   	-30.52      	0           
38078.800   	-45.78      	0           
38078.840   	-76.29      	0           
38078.880   	-106.81     	0           
38078.920   	-137.33     	0           
38078.960   	-137.33     	0           
38079.000   	-122.07     	0           
38079.040   	-106.81     	0           
38079.080   	-61.04      	0           
38079.120   	-30.52      	0           
38079.160   	-15.26      	0           
38079.200   	0.00        	0           
38079.240   	15.26       	0           
38079.280   	30.52       	0           
38079.320   	30.52       	0           
38079.360   	45.78       	0           
38079.400   	45.78       	0           
38079.440   	45.78       	0           
38079.480   	45.78       	0           
38079.520   	61.04       	0           
38079.560   	61.04       	0           
38079.600   	61.04       	0           
38079.640   	76.29       	0           
38079.680   	76.29       	0           
38079.720   	61.04       	0           
38079.760   	61.04       	0           
38079.800   	61.04       	0           
38079.840   	45.78       	0           
38079.880   	61.04       	0           
38079.920   	45.78       	0           
38079.960   	45.78       	0           
38080.000   	30.52       	0           
38080.040   	30.52       	0           
38080.080   	30.52       	0           
38080.120   	30.52       	0           
38080.160   	0.00        	0           
38080.200   	0.00        	0           
38080.240   	15.26       	0           
38080.280   	15.26       	0           
38080.320   	15.26       	0           
38080.360   	0.00        	0           
38080.400   	0.00        	0           
38080.440   	0.00        	0           
38080.480   	0.00        	0           
38080.520   	0.00        	0           
38080.560   	0.00        	0           
38080.600   	0.00        	0           
38080.640   	0.00        	0           
38080.680   	0.00        	0           
38080.720   	0.00        	0           
38080.760   	0.00        	0           
38080.800   	0.00        	0           

38098.920   	0.00        	0           
38098.960   	0.00        	0           
38099.000   	0.00        	0           
38099.040   	-15.26      	0           
38099.080   	-15.26      	0           
38099.120   	-30.52      	0           
38099.160   	-30.52      	0           
38099.200   	-30.52      	0           
38099.240   	-30.52      	0           
38099.280   	-15.26      	0           
38099.320   	-15.26      	0           
38099.360   	-15.26      	0           
38099.400   	-15.26      	0           
38099.440   	0.00        	0           
38099.480   	0.00        	0           
38099.520   	0.00        	0           
38099.560   	0.00        	0           
38099.600   	0.00        	0           
38099.640   	0.00        	0           
38099.680   	-15.26      	0           
38099.720   	-15.26      	0           
38099.760   	-30.52      	0           
38099.800   	-45.78      	0           
38099.840   	-61.04      	0           
38099.880   	-61.04      	0           
38099.920   	-76.29      	0           
38099.960   	-91.55      	0           
38100.000   	-76.29      	0           
38100.040   	-76.29      	0           
38100.080   	-61.04      	0           
38100.120   	-45.78      	0           
38100.160   	-45.78      	0           
38100.200   	-30.52      	0           
38100.240   	-15.26      	0           
38100.280   	0.00        	0           
38100.320   	15.26       	0           
38100.360   	15.26       	0           
38100.400   	30.52       	0           
38100.440   	30.52       	0           
38100.480   	30.52       	0           
38100.520   	45.78       	0           
38100.560   	30.52       	0           
38100.600   	45.78       	0           
38100.640   	45.78       	0           
38100.680   	61.04       	0           
38100.720   	61.04       	0           
38100.760   	45.78       	0           
38100.800   	61.04       	0           
38100.840   	61.04       	0           
38100.880   	45.78       	0           
38100.920   	45.78       	0           
38100.960   	45.78       	0           
38101.000   	45.78       	0           
38101.040   	30.52       	0           
38101.080   	30.52       	0           
38101.120   	30.52       	0           
38101.160   	15.26       	0           
38101.200   	15.26       	0           
38101.240   	-15.26      	0           
38101.280   	-15.26      	0           
38101.320   	-15.26      	0           
38101.360   	0.00        	0           
38101.400   	0.00        	0           
38101.440   	0.00        	0           
38101.480   	0.00        	0           
38101.520   	0.00        	0           
38101.560   	0.00        	0           
38101.600   	0.00        	0           
38101.640   	0.00        	0           
38101.680   	0.00        	0           
38101.720   	-15.26      	0           
38101.760   	-15.26      	0           
38101.800   	-15.26      	0           
38101.840   	-15.26      	0           
38101.880   	-15.26      	0           

38655.360   	0.00        	0           
38655.400   	-15.26      	0           
38655.440   	-15.26      	0           
38655.480   	0.00        	0           
38655.520   	0.00        	0           
38655.560   	0.00        	0           
38655.600   	-15.26      	0           
38655.640   	0.00        	0           
38655.680   	0.00        	0           
38655.720   	0.00        	0           
38655.760   	0.00        	0           
38655.800   	-15.26      	0           
38655.840   	-15.26      	0           
38655.880   	-15.26      	0           
38655.920   	-15.26      	0           
38655.960   	-15.26      	0           
38656.000   	-15.26      	0           
38656.040   	-15.26      	0           
38656.080   	-30.52      	0           
38656.120   	-30.52      	0           
38656.160   	-30.52      	0           
38656.200   	-30.52      	0           
38656.240   	-30.52      	0           
38656.280   	-45.78      	0           
38656.320   	-61.04      	0           
38656.360   	-76.29      	0           
38656.400   	-76.29      	0           
38656.440   	-76.29      	0           
38656.480   	-76.29      	0           
