MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
8618.121    	15.26       	0           
8618.161    	15.26       	0           
8618.201    	15.26       	0           
8618.241    	15.26       	0           
8618.281    	15.26       	0           
8618.321    	15.26       	0           
8618.361    	15.26       	0           
8618.401    	15.26       	0           
8618.441    	0.00        	0           
8618.481    	0.00        	0           
8618.521    	0.00        	0           
8618.561    	0.00        	0           
8618.601    	0.00        	0           
8618.641    	0.00        	0           
8618.681    	-15.26      	0           
8618.721    	-15.26      	0           
8618.761    	-15.26      	0           
8618.801    	-15.26      	0           
8618.841    	-15.26      	0           

18939.121   	-15.26      	0           
18939.161   	-15.26      	0           
18939.201   	-15.26      	0           
18939.241   	-15.26      	0           
18939.281   	-15.26      	0           
18939.321   	-15.26      	0           
18939.361   	-15.26      	0           
18939.401   	-15.26      	0           
18939.441   	-15.26      	0           
18939.481   	-15.26      	0           
18939.521   	-15.26      	0           
18939.561   	-15.26      	0           
18939.601   	-15.26      	0           
18939.641   	-15.26      	0           
18939.681   	-15.26      	0           
18939.721   	0.00        	0           
18939.761   	0.00        	0           
18939.801   	0.00        	0           
18939.841   	0.00        	0           
18939.881   	-15.26      	0           
18939.921   	-15.26      	0           
18939.961   	-15.26      	0           
18940.001   	-15.26      	0           
18940.041   	-15.26      	0           
18940.081   	-45.78      	0           
18940.121   	-76.29      	0           
18940.161   	-91.55      	0           
18940.201   	-106.81     	0           
18940.241   	-91.55      	0           
18940.281   	-76.29      	0           
18940.321   	-61.04      	0           
18940.361   	-30.52      	0           
18940.401   	-15.26      	0           
18940.441   	-15.26      	0           
18940.481   	0.00        	0           
18940.521   	15.26       	0           
18940.561   	15.26       	0           
18940.601   	30.52       	0           
18940.641   	30.52       	0           
18940.681   	30.52       	0           
18940.721   	30.52       	0           
18940.761   	30.52       	0           
18940.801   	45.78       	0           
18940.841   	30.52       	0           
18940.881   	30.52       	0           
18940.921   	30.52       	0           
18940.961   	30.52       	0           
18941.001   	30.52       	0           
18941.041   	30.52       	0           
18941.081   	30.52       	0           
18941.121   	15.26       	0           
18941.161   	15.26       	0           
18941.201   	15.26       	0           
18941.241   	15.26       	0           
18941.281   	15.26       	0           
18941.321   	15.26       	0           
18941.361   	15.26       	0           
18941.401   	15.26       	0           
18941.441   	15.26       	0           
18941.481   	0.00        	0           
18941.521   	0.00        	0           
18941.561   	0.00        	0           
18941.601   	0.00        	0           
18941.641   	0.00        	0           
18941.681   	0.00        	0           
18941.721   	0.00        	0           
18941.761   	0.00        	0           
18941.801   	0.00        	0           
18941.841   	0.00        	0           
18941.881   	0.00        	0           
18941.921   	0.00        	0           
18941.961   	0.00        	0           
18942.001   	0.00        	0           
18942.041   	0.00        	0           
18942.081   	0.00        	0           

19011.921   	-15.26      	0           
19011.961   	-15.26      	0           
19012.001   	-15.26      	0           
19012.041   	-15.26      	0           
19012.081   	-15.26      	0           
19012.121   	-15.26      	0           
19012.161   	0.00        	0           
19012.201   	0.00        	0           
19012.241   	0.00        	0           
19012.281   	-15.26      	0           
19012.321   	-15.26      	0           
19012.361   	-15.26      	0           
19012.401   	-15.26      	0           
19012.441   	-15.26      	0           
19012.481   	-15.26      	0           
19012.521   	-15.26      	0           
19012.561   	-15.26      	0           
19012.601   	-15.26      	0           
19012.641   	0.00        	0           
19012.681   	0.00        	0           
19012.721   	-15.26      	0           
19012.761   	-15.26      	0           
19012.801   	-30.52      	0           
19012.841   	-30.52      	0           
19012.881   	-45.78      	0           
19012.921   	-76.29      	0           
19012.961   	-106.81     	0           
19013.001   	-106.81     	0           
19013.041   	-106.81     	0           
19013.081   	-76.29      	0           
19013.121   	-61.04      	0           
19013.161   	-30.52      	0           
19013.201   	-15.26      	0           
19013.241   	0.00        	0           
19013.281   	15.26       	0           
19013.321   	15.26       	0           
19013.361   	30.52       	0           
19013.401   	45.78       	0           
19013.441   	45.78       	0           
19013.481   	30.52       	0           
19013.521   	30.52       	0           
19013.561   	45.78       	0           
19013.601   	45.78       	0           
19013.641   	45.78       	0           
19013.681   	45.78       	0           
19013.721   	30.52       	0           
19013.761   	30.52       	0           
19013.801   	30.52       	0           
19013.841   	30.52       	0           
19013.881   	30.52       	0           
19013.921   	15.26       	0           
19013.961   	15.26       	0           
19014.001   	0.00        	0           
19014.041   	0.00        	0           
19014.081   	0.00        	0           
19014.121   	0.00        	0           
19014.161   	0.00        	0           
19014.201   	0.00        	0           
19014.241   	0.00        	0           
19014.281   	0.00        	0           
19014.321   	0.00        	0           
19014.361   	0.00        	0           
19014.401   	0.00        	0           
19014.441   	0.00        	0           
19014.481   	15.26       	0           
19014.521   	15.26       	0           
19014.561   	0.00        	0           
19014.601   	-15.26      	0           
19014.641   	-15.26      	0           
19014.681   	-15.26      	0           
19014.721   	-15.26      	0           
19014.761   	-15.26      	0           
19014.801   	-15.26      	0           
19014.841   	-15.26      	0           
19014.881   	-15.26      	0           

19042.281   	0.00        	0           
19042.321   	0.00        	0           
19042.361   	0.00        	0           
19042.401   	0.00        	0           
19042.441   	-15.26      	0           
19042.481   	-15.26      	0           
19042.521   	0.00        	0           
19042.561   	0.00        	0           
19042.601   	0.00        	0           
19042.641   	0.00        	0           
19042.681   	0.00        	0           
19042.721   	0.00        	0           
19042.761   	0.00        	0           
19042.801   	0.00        	0           
19042.841   	0.00        	0           
19042.881   	0.00        	0           
19042.921   	0.00        	0           
19042.961   	0.00        	0           
19043.001   	0.00        	0           
19043.041   	0.00        	0           
19043.081   	0.00        	0           
19043.121   	-15.26      	0           
19043.161   	-15.26      	0           
19043.201   	-45.78      	0           
19043.241   	-61.04      	0           
19043.281   	-91.55      	0           
19043.321   	-91.55      	0           
19043.361   	-91.55      	0           
19043.401   	-76.29      	0           
19043.441   	-61.04      	0           
19043.481   	-45.78      	0           
19043.521   	-30.52      	0           
19043.561   	-15.26      	0           
19043.601   	0.00        	0           
19043.641   	15.26       	0           
19043.681   	30.52       	0           
19043.721   	30.52       	0           
19043.761   	30.52       	0           
19043.801   	30.52       	0           
19043.841   	15.26       	0           
19043.881   	15.26       	0           
19043.921   	15.26       	0           
19043.961   	15.26       	0           
19044.001   	15.26       	0           
19044.041   	15.26       	0           
19044.081   	15.26       	0           
19044.121   	15.26       	0           
19044.161   	15.26       	0           
19044.201   	30.52       	0           
19044.241   	30.52       	0           
19044.281   	30.52       	0           
19044.321   	15.26       	0           
19044.361   	15.26       	0           
19044.401   	15.26       	0           
19044.441   	15.26       	0           
19044.481   	15.26       	0           
19044.521   	15.26       	0           
19044.561   	15.26       	0           
19044.601   	30.52       	0           
19044.641   	15.26       	0           
19044.681   	0.00        	0           
19044.721   	0.00        	0           
19044.761   	0.00        	0           
19044.801   	0.00        	0           
19044.841   	15.26       	0           
19044.881   	15.26       	0           
19044.921   	0.00        	0           
19044.961   	0.00        	0           
19045.001   	0.00        	0           
19045.041   	0.00        	0           
19045.081   	0.00        	0           
19045.121   	-15.26      	0           
19045.161   	-15.26      	0           
19045.201   	-15.26      	0           
19045.241   	-15.26      	0           

19094.121   	0.00        	0           
19094.161   	0.00        	0           
19094.201   	0.00        	0           
19094.241   	0.00        	0           
19094.281   	0.00        	0           
19094.321   	0.00        	0           
19094.361   	0.00        	0           
19094.401   	0.00        	0           
19094.441   	0.00        	0           
19094.481   	0.00        	0           
19094.521   	0.00        	0           
19094.561   	0.00        	0           
19094.601   	0.00        	0           
19094.641   	0.00        	0           
19094.681   	0.00        	0           
19094.721   	0.00        	0           
19094.761   	0.00        	0           
19094.801   	0.00        	0           
19094.841   	0.00        	0           
19094.881   	0.00        	0           
19094.921   	0.00        	0           
19094.961   	-15.26      	0           
19095.001   	-15.26      	0           
19095.041   	-30.52      	0           
19095.081   	-45.78      	0           
19095.121   	-76.29      	0           
19095.161   	-76.29      	0           
19095.201   	-91.55      	0           
19095.241   	-91.55      	0           
19095.281   	-76.29      	0           
19095.321   	-61.04      	0           
19095.361   	-45.78      	0           
19095.401   	-30.52      	0           
19095.441   	-15.26      	0           
19095.481   	0.00        	0           
19095.521   	15.26       	0           
19095.561   	15.26       	0           
19095.601   	30.52       	0           
19095.641   	30.52       	0           
19095.681   	30.52       	0           
19095.721   	30.52       	0           
19095.761   	45.78       	0           
19095.801   	30.52       	0           
19095.841   	15.26       	0           
19095.881   	15.26       	0           
19095.921   	30.52       	0           
19095.961   	30.52       	0           
19096.001   	30.52       	0           
19096.041   	30.52       	0           
19096.081   	30.52       	0           
19096.121   	15.26       	0           
19096.161   	15.26       	0           
19096.201   	15.26       	0           
19096.241   	30.52       	0           
19096.281   	15.26       	0           
19096.321   	15.26       	0           
19096.361   	15.26       	0           
19096.401   	15.26       	0           
19096.441   	15.26       	0           
19096.481   	0.00        	0           
19096.521   	0.00        	0           
19096.561   	0.00        	0           
19096.601   	0.00        	0           
19096.641   	0.00        	0           
19096.681   	0.00        	0           
19096.721   	0.00        	0           
19096.761   	0.00        	0           
19096.801   	0.00        	0           
19096.841   	0.00        	0           
19096.881   	0.00        	0           
19096.921   	0.00        	0           
19096.961   	0.00        	0           
19097.001   	0.00        	0           
19097.041   	0.00        	0           
19097.081   	-15.26      	0           

30090.161   	-15.26      	0           
30090.201   	-15.26      	0           
30090.241   	0.00        	0           
30090.281   	0.00        	0           
30090.321   	-15.26      	0           
30090.361   	-15.26      	0           
30090.401   	0.00        	0           
30090.441   	0.00        	0           
30090.481   	0.00        	0           
30090.521   	0.00        	0           
30090.561   	0.00        	0           
30090.601   	0.00        	0           
30090.641   	0.00        	0           
30090.681   	-15.26      	0           
30090.721   	-15.26      	0           
30090.761   	-15.26      	0           
30090.801   	-15.26      	0           
30090.841   	-15.26      	0           
30090.881   	-15.26      	0           
30090.921   	-15.26      	0           
30090.961   	-15.26      	0           
30091.001   	-15.26      	0           
30091.041   	-15.26      	0           
30091.081   	-15.26      	0           
30091.121   	-45.78      	0           
30091.161   	-76.29      	0           
30091.201   	-91.55      	0           
30091.241   	-106.81     	0           
30091.281   	-106.81     	0           
30091.321   	-91.55      	0           
30091.361   	-61.04      	0           
30091.401   	-61.04      	0           
30091.441   	-45.78      	0           
30091.481   	-15.26      	0           
30091.521   	0.00        	0           
30091.561   	15.26       	0           
30091.601   	15.26       	0           
30091.641   	30.52       	0           
30091.681   	30.52       	0           
30091.721   	30.52       	0           
30091.761   	30.52       	0           
30091.801   	30.52       	0           
30091.841   	30.52       	0           
30091.881   	30.52       	0           
30091.921   	30.52       	0           
30091.961   	30.52       	0           
30092.001   	30.52       	0           
30092.041   	30.52       	0           
30092.081   	15.26       	0           
30092.121   	15.26       	0           
30092.161   	15.26       	0           
30092.201   	15.26       	0           
30092.241   	15.26       	0           
30092.281   	15.26       	0           
30092.321   	15.26       	0           
30092.361   	15.26       	0           
30092.401   	30.52       	0           
30092.441   	30.52       	0           
30092.481   	15.26       	0           
30092.521   	15.26       	0           
30092.561   	15.26       	0           
30092.601   	15.26       	0           
30092.641   	15.26       	0           
30092.681   	15.26       	0           
30092.721   	15.26       	0           
30092.761   	0.00        	0           
30092.801   	0.00        	0           
30092.841   	0.00        	0           
30092.881   	0.00        	0           
30092.921   	0.00        	0           
30092.961   	0.00        	0           
30093.001   	0.00        	0           
30093.041   	0.00        	0           
30093.081   	0.00        	0           
30093.121   	0.00        	0           

30138.121   	-15.26      	0           
30138.161   	-15.26      	0           
30138.201   	-15.26      	0           
30138.241   	-15.26      	0           
30138.281   	-15.26      	0           
30138.321   	-15.26      	0           
30138.361   	-15.26      	0           
30138.401   	0.00        	0           
30138.441   	0.00        	0           
30138.481   	0.00        	0           
30138.521   	0.00        	0           
30138.561   	0.00        	0           
30138.601   	0.00        	0           
30138.641   	0.00        	0           
30138.681   	0.00        	0           
30138.721   	0.00        	0           
30138.761   	0.00        	0           
30138.801   	0.00        	0           
30138.841   	-15.26      	0           
30138.881   	-15.26      	0           
30138.921   	-15.26      	0           
30138.961   	-15.26      	0           
30139.001   	-30.52      	0           
30139.041   	-45.78      	0           
30139.081   	-61.04      	0           
30139.121   	-76.29      	0           
30139.161   	-106.81     	0           
30139.201   	-91.55      	0           
30139.241   	-91.55      	0           
30139.281   	-61.04      	0           
30139.321   	-45.78      	0           
30139.361   	-30.52      	0           
30139.401   	-15.26      	0           
30139.441   	0.00        	0           
30139.481   	15.26       	0           
30139.521   	15.26       	0           
30139.561   	30.52       	0           
30139.601   	30.52       	0           
30139.641   	30.52       	0           
30139.681   	30.52       	0           
30139.721   	30.52       	0           
30139.761   	30.52       	0           
30139.801   	45.78       	0           
30139.841   	45.78       	0           
30139.881   	30.52       	0           
30139.921   	30.52       	0           
30139.961   	30.52       	0           
30140.001   	30.52       	0           
30140.041   	30.52       	0           
30140.081   	30.52       	0           
30140.121   	30.52       	0           
30140.161   	30.52       	0           
30140.201   	30.52       	0           
30140.241   	30.52       	0           
30140.281   	15.26       	0           
30140.321   	15.26       	0           
30140.361   	15.26       	0           
30140.401   	15.26       	0           
30140.441   	15.26       	0           
30140.481   	15.26       	0           
30140.521   	0.00        	0           
30140.561   	0.00        	0           
30140.601   	0.00        	0           
30140.641   	0.00        	0           
30140.681   	0.00        	0           
30140.721   	0.00        	0           
30140.761   	0.00        	0           
30140.801   	0.00        	0           
30140.841   	0.00        	0           
30140.881   	-15.26      	0           
30140.921   	-15.26      	0           
30140.961   	-15.26      	0           
30141.001   	-15.26      	0           
30141.041   	-15.26      	0           
30141.081   	-15.26      	0           

30172.961   	-15.26      	0           
30173.001   	0.00        	0           
30173.041   	0.00        	0           
30173.081   	0.00        	0           
30173.121   	-15.26      	0           
30173.161   	-15.26      	0           
30173.201   	-15.26      	0           
30173.241   	-15.26      	0           
30173.281   	-15.26      	0           
30173.321   	-15.26      	0           
30173.361   	-15.26      	0           
30173.401   	-30.52      	0           
30173.441   	-30.52      	0           
30173.481   	-30.52      	0           
30173.521   	-30.52      	0           
30173.561   	-15.26      	0           
30173.601   	-15.26      	0           
30173.641   	-15.26      	0           
30173.681   	0.00        	0           
30173.721   	0.00        	0           
30173.761   	0.00        	0           
30173.801   	-15.26      	0           
30173.841   	-15.26      	0           
30173.881   	-30.52      	0           
30173.921   	-45.78      	0           
30173.961   	-76.29      	0           
30174.001   	-91.55      	0           
30174.041   	-91.55      	0           
30174.081   	-91.55      	0           
30174.121   	-76.29      	0           
30174.161   	-61.04      	0           
30174.201   	-45.78      	0           
30174.241   	-30.52      	0           
30174.281   	-15.26      	0           
30174.321   	0.00        	0           
30174.361   	15.26       	0           
30174.401   	15.26       	0           
30174.441   	30.52       	0           
30174.481   	30.52       	0           
30174.521   	30.52       	0           
30174.561   	30.52       	0           
30174.601   	30.52       	0           
30174.641   	30.52       	0           
30174.681   	30.52       	0           
30174.721   	30.52       	0           
30174.761   	30.52       	0           
30174.801   	30.52       	0           
30174.841   	30.52       	0           
30174.881   	30.52       	0           
30174.921   	15.26       	0           
30174.961   	15.26       	0           
30175.001   	15.26       	0           
30175.041   	15.26       	0           
30175.081   	15.26       	0           
30175.121   	15.26       	0           
30175.161   	30.52       	0           
30175.201   	30.52       	0           
30175.241   	15.26       	0           
30175.281   	15.26       	0           
30175.321   	15.26       	0           
30175.361   	15.26       	0           
30175.401   	15.26       	0           
30175.441   	15.26       	0           
30175.481   	15.26       	0           
30175.521   	0.00        	0           
30175.561   	0.00        	0           
30175.601   	-15.26      	0           
30175.641   	-15.26      	0           
30175.681   	-15.26      	0           
30175.721   	-15.26      	0           
30175.761   	-15.26      	0           
30175.801   	-15.26      	0           
30175.841   	-15.26      	0           
30175.881   	-15.26      	0           
30175.921   	-15.26      	0           

30236.081   	0.00        	0           
30236.121   	0.00        	0           
30236.161   	0.00        	0           
30236.201   	0.00        	0           
30236.241   	0.00        	0           
30236.281   	0.00        	0           
30236.321   	0.00        	0           
30236.361   	0.00        	0           
30236.401   	0.00        	0           
30236.441   	0.00        	0           
30236.481   	-15.26      	0           
30236.521   	-15.26      	0           
30236.561   	0.00        	0           
30236.601   	0.00        	0           
30236.641   	0.00        	0           
30236.681   	0.00        	0           
30236.721   	0.00        	0           
30236.761   	0.00        	0           
30236.801   	-15.26      	0           
30236.841   	-15.26      	0           
30236.881   	-15.26      	0           
30236.921   	-15.26      	0           
30236.961   	-15.26      	0           
30237.001   	-30.52      	0           
30237.041   	-61.04      	0           
30237.081   	-76.29      	0           
30237.121   	-91.55      	0           
30237.161   	-106.81     	0           
30237.201   	-91.55      	0           
30237.241   	-76.29      	0           
30237.281   	-61.04      	0           
30237.321   	-30.52      	0           
30237.361   	-15.26      	0           
30237.401   	-15.26      	0           
30237.441   	0.00        	0           
30237.481   	15.26       	0           
30237.521   	30.52       	0           
30237.561   	30.52       	0           
30237.601   	30.52       	0           
30237.641   	30.52       	0           
30237.681   	30.52       	0           
30237.721   	45.78       	0           
30237.761   	45.78       	0           
30237.801   	30.52       	0           
30237.841   	30.52       	0           
30237.881   	30.52       	0           
30237.921   	30.52       	0           
30237.961   	30.52       	0           
30238.001   	30.52       	0           
30238.041   	30.52       	0           
30238.081   	15.26       	0           
30238.121   	15.26       	0           
30238.161   	15.26       	0           
30238.201   	15.26       	0           
30238.241   	15.26       	0           
30238.281   	15.26       	0           
30238.321   	15.26       	0           
30238.361   	15.26       	0           
30238.401   	0.00        	0           
30238.441   	0.00        	0           
30238.481   	15.26       	0           
30238.521   	0.00        	0           
30238.561   	0.00        	0           
30238.601   	0.00        	0           
30238.641   	0.00        	0           
30238.681   	0.00        	0           
30238.721   	0.00        	0           
30238.761   	-15.26      	0           
30238.801   	-15.26      	0           
30238.841   	-15.26      	0           
30238.881   	-15.26      	0           
30238.921   	-15.26      	0           
30238.961   	-15.26      	0           
30239.001   	0.00        	0           
30239.041   	0.00        	0           

41017.161   	0.00        	0           
41017.201   	0.00        	0           
41017.241   	0.00        	0           
41017.281   	-15.26      	0           
41017.321   	-15.26      	0           
41017.361   	-15.26      	0           
