MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 46 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 45 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 38 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 37 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 28 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 36 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 27 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 17 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 26 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 16 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 35 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 25 	Unit        
[ms]        	[µV]        	            
9716.080    	-15.26      	0           
9716.120    	-15.26      	0           
9716.160    	0.00        	0           
9716.200    	0.00        	0           
9716.240    	-15.26      	0           
9716.280    	-15.26      	0           
9716.320    	-15.26      	0           
9716.360    	0.00        	0           
9716.400    	0.00        	0           
9716.440    	0.00        	0           
9716.480    	15.26       	0           
9716.520    	15.26       	0           
9716.560    	15.26       	0           
9716.600    	0.00        	0           
9716.640    	0.00        	0           
9716.680    	-15.26      	0           
9716.720    	-15.26      	0           
9716.760    	-30.52      	0           
9716.800    	-15.26      	0           
9716.840    	-30.52      	0           
9716.880    	-30.52      	0           
9716.920    	-45.78      	0           
9716.960    	-45.78      	0           
9717.000    	-61.04      	0           
9717.040    	-61.04      	0           
9717.080    	-76.29      	0           
9717.120    	-76.29      	0           
9717.160    	-45.78      	0           
9717.200    	-30.52      	0           
9717.240    	-30.52      	0           
9717.280    	-15.26      	0           
9717.320    	-15.26      	0           
9717.360    	0.00        	0           
9717.400    	0.00        	0           
9717.440    	0.00        	0           
9717.480    	0.00        	0           
9717.520    	15.26       	0           
9717.560    	15.26       	0           
9717.600    	30.52       	0           
9717.640    	30.52       	0           
9717.680    	30.52       	0           
9717.720    	30.52       	0           
9717.760    	15.26       	0           
9717.800    	15.26       	0           
9717.840    	0.00        	0           
9717.880    	0.00        	0           
9717.920    	0.00        	0           
9717.960    	0.00        	0           
9718.000    	15.26       	0           
9718.040    	15.26       	0           
9718.080    	0.00        	0           
9718.120    	0.00        	0           
9718.160    	0.00        	0           
9718.200    	15.26       	0           
9718.240    	15.26       	0           
9718.280    	15.26       	0           
9718.320    	15.26       	0           
9718.360    	15.26       	0           
9718.400    	0.00        	0           
9718.440    	0.00        	0           
9718.480    	0.00        	0           
9718.520    	0.00        	0           
9718.560    	-15.26      	0           
9718.600    	-15.26      	0           
9718.640    	0.00        	0           
9718.680    	0.00        	0           
9718.720    	0.00        	0           
9718.760    	0.00        	0           
9718.800    	0.00        	0           
9718.840    	0.00        	0           
9718.880    	-15.26      	0           
9718.920    	-15.26      	0           
9718.960    	-15.26      	0           
9719.000    	-15.26      	0           
9719.040    	-15.26      	0           

14307.000   	-15.26      	0           
14307.040   	-15.26      	0           
14307.080   	-15.26      	0           
14307.120   	-15.26      	0           
14307.160   	0.00        	0           
14307.200   	0.00        	0           
14307.240   	0.00        	0           
14307.280   	0.00        	0           
14307.320   	0.00        	0           
14307.360   	15.26       	0           
14307.400   	15.26       	0           
14307.440   	15.26       	0           
14307.480   	0.00        	0           
14307.520   	0.00        	0           
14307.560   	0.00        	0           
14307.600   	0.00        	0           
14307.640   	-15.26      	0           
14307.680   	-15.26      	0           
14307.720   	0.00        	0           
14307.760   	0.00        	0           
14307.800   	0.00        	0           
14307.840   	-15.26      	0           
14307.880   	-30.52      	0           
14307.920   	-45.78      	0           
14307.960   	-61.04      	0           
14308.000   	-76.29      	0           
14308.040   	-76.29      	0           
14308.080   	-76.29      	0           
14308.120   	-76.29      	0           
14308.160   	-45.78      	0           
14308.200   	-30.52      	0           
14308.240   	-15.26      	0           
14308.280   	-15.26      	0           
14308.320   	0.00        	0           
14308.360   	0.00        	0           
14308.400   	0.00        	0           
14308.440   	0.00        	0           
14308.480   	15.26       	0           
14308.520   	15.26       	0           
14308.560   	0.00        	0           
14308.600   	0.00        	0           
14308.640   	0.00        	0           
14308.680   	0.00        	0           
14308.720   	0.00        	0           
14308.760   	15.26       	0           
14308.800   	15.26       	0           
14308.840   	15.26       	0           
14308.880   	15.26       	0           
14308.920   	15.26       	0           
14308.960   	15.26       	0           
14309.000   	15.26       	0           
14309.040   	30.52       	0           
14309.080   	30.52       	0           
14309.120   	30.52       	0           
14309.160   	30.52       	0           
14309.200   	15.26       	0           
14309.240   	15.26       	0           
14309.280   	0.00        	0           
14309.320   	0.00        	0           
14309.360   	0.00        	0           
14309.400   	0.00        	0           
14309.440   	15.26       	0           
14309.480   	0.00        	0           
14309.520   	-15.26      	0           
14309.560   	-15.26      	0           
14309.600   	0.00        	0           
14309.640   	0.00        	0           
14309.680   	0.00        	0           
14309.720   	-15.26      	0           
14309.760   	-15.26      	0           
14309.800   	0.00        	0           
14309.840   	0.00        	0           
14309.880   	0.00        	0           
14309.920   	0.00        	0           
14309.960   	0.00        	0           

62543.000   	-15.26      	0           
62543.040   	-15.26      	0           
62543.080   	-15.26      	0           
62543.120   	-15.26      	0           
62543.160   	-15.26      	0           
62543.200   	-15.26      	0           
62543.240   	0.00        	0           
62543.280   	0.00        	0           
62543.320   	0.00        	0           
62543.360   	0.00        	0           
62543.400   	0.00        	0           
62543.440   	15.26       	0           
62543.480   	15.26       	0           
62543.520   	15.26       	0           
62543.560   	15.26       	0           
62543.600   	15.26       	0           
62543.640   	0.00        	0           
62543.680   	-15.26      	0           
62543.720   	-15.26      	0           
62543.760   	-15.26      	0           
62543.800   	-15.26      	0           
62543.840   	-30.52      	0           
62543.880   	-15.26      	0           
62543.920   	-45.78      	0           
62543.960   	-61.04      	0           
62544.000   	-76.29      	0           
62544.040   	-76.29      	0           
62544.080   	-76.29      	0           
62544.120   	-76.29      	0           
62544.160   	-45.78      	0           
62544.200   	-30.52      	0           
62544.240   	-15.26      	0           
62544.280   	0.00        	0           
62544.320   	0.00        	0           
62544.360   	15.26       	0           
62544.400   	15.26       	0           
62544.440   	15.26       	0           
62544.480   	15.26       	0           
62544.520   	30.52       	0           
62544.560   	30.52       	0           
62544.600   	15.26       	0           
62544.640   	15.26       	0           
62544.680   	15.26       	0           
62544.720   	0.00        	0           
62544.760   	15.26       	0           
62544.800   	15.26       	0           
62544.840   	15.26       	0           
62544.880   	15.26       	0           
62544.920   	15.26       	0           
62544.960   	15.26       	0           
62545.000   	15.26       	0           
62545.040   	15.26       	0           
62545.080   	15.26       	0           
62545.120   	15.26       	0           
62545.160   	0.00        	0           
62545.200   	0.00        	0           
62545.240   	0.00        	0           
62545.280   	-15.26      	0           
62545.320   	-15.26      	0           
62545.360   	-15.26      	0           
62545.400   	-15.26      	0           
62545.440   	0.00        	0           
62545.480   	0.00        	0           
62545.520   	0.00        	0           
62545.560   	0.00        	0           
62545.600   	-15.26      	0           
62545.640   	-15.26      	0           
62545.680   	-15.26      	0           
62545.720   	0.00        	0           
62545.760   	0.00        	0           
62545.800   	0.00        	0           
62545.840   	0.00        	0           
62545.880   	0.00        	0           
62545.920   	0.00        	0           
62545.960   	0.00        	0           

63147.640   	0.00        	0           
63147.680   	0.00        	0           
63147.720   	0.00        	0           
63147.760   	0.00        	0           
63147.800   	15.26       	0           
63147.840   	0.00        	0           
63147.880   	0.00        	0           
63147.920   	0.00        	0           
63147.960   	0.00        	0           
63148.000   	0.00        	0           
63148.040   	0.00        	0           
63148.080   	0.00        	0           
63148.120   	0.00        	0           
63148.160   	0.00        	0           
63148.200   	0.00        	0           
63148.240   	-15.26      	0           
63148.280   	-15.26      	0           
63148.320   	-30.52      	0           
63148.360   	-30.52      	0           
63148.400   	-30.52      	0           
63148.440   	-30.52      	0           
63148.480   	-30.52      	0           
63148.520   	-45.78      	0           
63148.560   	-45.78      	0           
63148.600   	-61.04      	0           
63148.640   	-76.29      	0           
63148.680   	-76.29      	0           
63148.720   	-61.04      	0           
63148.760   	-61.04      	0           
63148.800   	-45.78      	0           
63148.840   	-15.26      	0           
63148.880   	-15.26      	0           
63148.920   	0.00        	0           
63148.960   	0.00        	0           
63149.000   	0.00        	0           
63149.040   	0.00        	0           
63149.080   	0.00        	0           
63149.120   	0.00        	0           
63149.160   	15.26       	0           
63149.200   	15.26       	0           
63149.240   	15.26       	0           
63149.280   	15.26       	0           
63149.320   	30.52       	0           
63149.360   	30.52       	0           
63149.400   	30.52       	0           
63149.440   	15.26       	0           
63149.480   	15.26       	0           
63149.520   	15.26       	0           
63149.560   	15.26       	0           
63149.600   	15.26       	0           
63149.640   	15.26       	0           
63149.680   	30.52       	0           
63149.720   	30.52       	0           
63149.760   	15.26       	0           
63149.800   	0.00        	0           
63149.840   	15.26       	0           
63149.880   	15.26       	0           
63149.920   	15.26       	0           
63149.960   	0.00        	0           
63150.000   	0.00        	0           
63150.040   	0.00        	0           
63150.080   	-15.26      	0           
63150.120   	0.00        	0           
63150.160   	0.00        	0           
63150.200   	0.00        	0           
63150.240   	0.00        	0           
63150.280   	0.00        	0           
63150.320   	0.00        	0           
63150.360   	0.00        	0           
63150.400   	0.00        	0           
63150.440   	0.00        	0           
63150.480   	0.00        	0           
63150.520   	-15.26      	0           
63150.560   	-15.26      	0           
63150.600   	-15.26      	0           

102316.880  	-15.26      	0           
102316.920  	-15.26      	0           
102316.960  	0.00        	0           
102317.000  	0.00        	0           
102317.040  	0.00        	0           
102317.080  	-15.26      	0           
102317.120  	-15.26      	0           
102317.160  	0.00        	0           
102317.200  	0.00        	0           
102317.240  	0.00        	0           
102317.280  	15.26       	0           
102317.320  	15.26       	0           
102317.360  	15.26       	0           
102317.400  	15.26       	0           
102317.440  	15.26       	0           
102317.480  	-15.26      	0           
102317.520  	-15.26      	0           
