MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 46 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 45 	Unit        
[ms]        	[µV]        	            
488930.560  	0.00        	0           
488930.600  	0.00        	0           
488930.640  	0.00        	0           
488930.680  	0.00        	0           
488930.720  	0.00        	0           
488930.760  	0.00        	0           
488930.800  	0.00        	0           
488930.840  	0.00        	0           
488930.880  	0.00        	0           
488930.920  	0.00        	0           
488930.960  	0.00        	0           
488931.000  	0.00        	0           
488931.040  	0.00        	0           
488931.080  	0.00        	0           
488931.120  	0.00        	0           
488931.160  	0.00        	0           
488931.200  	0.00        	0           
488931.240  	-15.26      	0           
488931.280  	-15.26      	0           
488931.320  	-15.26      	0           
488931.360  	-15.26      	0           
488931.400  	-15.26      	0           
488931.440  	-30.52      	0           
488931.480  	-45.78      	0           
488931.520  	-61.04      	0           
488931.560  	-76.29      	0           
488931.600  	-45.78      	0           
488931.640  	-45.78      	0           
488931.680  	-30.52      	0           
488931.720  	-30.52      	0           
488931.760  	-15.26      	0           
488931.800  	-15.26      	0           
488931.840  	-15.26      	0           
488931.880  	-15.26      	0           
488931.920  	0.00        	0           
488931.960  	0.00        	0           
488932.000  	0.00        	0           
488932.040  	0.00        	0           
488932.080  	0.00        	0           
488932.120  	0.00        	0           
488932.160  	0.00        	0           
488932.200  	0.00        	0           
488932.240  	0.00        	0           
488932.280  	0.00        	0           
488932.320  	0.00        	0           
488932.360  	0.00        	0           
488932.400  	0.00        	0           
488932.440  	0.00        	0           
488932.480  	0.00        	0           
488932.520  	0.00        	0           
488932.560  	0.00        	0           
488932.600  	15.26       	0           
488932.640  	15.26       	0           
488932.680  	15.26       	0           
488932.720  	15.26       	0           
488932.760  	0.00        	0           
488932.800  	0.00        	0           
488932.840  	15.26       	0           
488932.880  	15.26       	0           
488932.920  	0.00        	0           
488932.960  	0.00        	0           
488933.000  	0.00        	0           
488933.040  	0.00        	0           
488933.080  	0.00        	0           
488933.120  	0.00        	0           
488933.160  	0.00        	0           
488933.200  	0.00        	0           
488933.240  	0.00        	0           
488933.280  	0.00        	0           
488933.320  	0.00        	0           
488933.360  	0.00        	0           
488933.400  	0.00        	0           
488933.440  	0.00        	0           
488933.480  	-15.26      	0           
488933.520  	-15.26      	0           


t           	Spikes 1 38 	Unit        
[ms]        	[µV]        	            
313121.480  	0.00        	0           
313121.520  	-15.26      	0           
313121.560  	-15.26      	0           
313121.600  	-15.26      	0           
313121.640  	-15.26      	0           
313121.680  	-15.26      	0           
313121.720  	-15.26      	0           
313121.760  	-15.26      	0           
313121.800  	-15.26      	0           
313121.840  	-15.26      	0           
313121.880  	-15.26      	0           
313121.920  	0.00        	0           
313121.960  	0.00        	0           
313122.000  	0.00        	0           
313122.040  	0.00        	0           
313122.080  	0.00        	0           
313122.120  	0.00        	0           
313122.160  	0.00        	0           
313122.200  	0.00        	0           
313122.240  	0.00        	0           
313122.280  	0.00        	0           
313122.320  	-15.26      	0           
313122.360  	-30.52      	0           
313122.400  	-45.78      	0           
313122.440  	-61.04      	0           
313122.480  	-76.29      	0           
313122.520  	-61.04      	0           
313122.560  	-45.78      	0           
313122.600  	-30.52      	0           
313122.640  	-30.52      	0           
313122.680  	-30.52      	0           
313122.720  	-15.26      	0           
313122.760  	0.00        	0           
313122.800  	0.00        	0           
313122.840  	0.00        	0           
313122.880  	0.00        	0           
313122.920  	0.00        	0           
313122.960  	15.26       	0           
313123.000  	15.26       	0           
313123.040  	15.26       	0           
313123.080  	15.26       	0           
313123.120  	15.26       	0           
313123.160  	15.26       	0           
313123.200  	15.26       	0           
313123.240  	15.26       	0           
313123.280  	15.26       	0           
313123.320  	15.26       	0           
313123.360  	15.26       	0           
313123.400  	15.26       	0           
313123.440  	15.26       	0           
313123.480  	15.26       	0           
313123.520  	15.26       	0           
313123.560  	0.00        	0           
313123.600  	0.00        	0           
313123.640  	0.00        	0           
313123.680  	0.00        	0           
313123.720  	0.00        	0           
313123.760  	0.00        	0           
313123.800  	0.00        	0           
313123.840  	0.00        	0           
313123.880  	0.00        	0           
313123.920  	0.00        	0           
313123.960  	0.00        	0           
313124.000  	0.00        	0           
313124.040  	0.00        	0           
313124.080  	0.00        	0           
313124.120  	0.00        	0           
313124.160  	0.00        	0           
313124.200  	0.00        	0           
313124.240  	0.00        	0           
313124.280  	0.00        	0           
313124.320  	-15.26      	0           
313124.360  	-15.26      	0           
313124.400  	-15.26      	0           
313124.440  	-15.26      	0           


t           	Spikes 1 37 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 28 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 36 	Unit        
[ms]        	[µV]        	            
211912.240  	0.00        	0           
211912.280  	-15.26      	0           
211912.320  	-15.26      	0           
211912.360  	-15.26      	0           
211912.400  	0.00        	0           
211912.440  	0.00        	0           
211912.480  	0.00        	0           
211912.520  	0.00        	0           
211912.560  	0.00        	0           
211912.600  	0.00        	0           
211912.640  	0.00        	0           
211912.680  	0.00        	0           
211912.720  	0.00        	0           
211912.760  	0.00        	0           
211912.800  	0.00        	0           
211912.840  	0.00        	0           
211912.880  	0.00        	0           
211912.920  	0.00        	0           
211912.960  	0.00        	0           
211913.000  	0.00        	0           
211913.040  	0.00        	0           
211913.080  	0.00        	0           
211913.120  	-30.52      	0           
211913.160  	-45.78      	0           
211913.200  	-61.04      	0           
211913.240  	-76.29      	0           
211913.280  	-45.78      	0           
211913.320  	-30.52      	0           
211913.360  	-15.26      	0           
211913.400  	-15.26      	0           
211913.440  	-15.26      	0           
211913.480  	-15.26      	0           
211913.520  	0.00        	0           
211913.560  	0.00        	0           
211913.600  	0.00        	0           
211913.640  	0.00        	0           
211913.680  	0.00        	0           
211913.720  	0.00        	0           
211913.760  	0.00        	0           
211913.800  	0.00        	0           
211913.840  	0.00        	0           
211913.880  	0.00        	0           
211913.920  	0.00        	0           
211913.960  	15.26       	0           
211914.000  	15.26       	0           
211914.040  	15.26       	0           
211914.080  	15.26       	0           
211914.120  	0.00        	0           
211914.160  	0.00        	0           
211914.200  	0.00        	0           
211914.240  	0.00        	0           
211914.280  	15.26       	0           
211914.320  	15.26       	0           
211914.360  	15.26       	0           
211914.400  	0.00        	0           
211914.440  	0.00        	0           
211914.480  	0.00        	0           
211914.520  	0.00        	0           
211914.560  	0.00        	0           
211914.600  	0.00        	0           
211914.640  	0.00        	0           
211914.680  	0.00        	0           
211914.720  	0.00        	0           
211914.760  	0.00        	0           
211914.800  	0.00        	0           
211914.840  	0.00        	0           
211914.880  	0.00        	0           
211914.920  	0.00        	0           
211914.960  	0.00        	0           
211915.000  	-15.26      	0           
211915.040  	-15.26      	0           
211915.080  	-15.26      	0           
211915.120  	-15.26      	0           
211915.160  	-15.26      	0           
211915.200  	-15.26      	0           

497376.920  	0.00        	0           
497376.960  	0.00        	0           
497377.000  	0.00        	0           
497377.040  	0.00        	0           
497377.080  	-15.26      	0           
497377.120  	-15.26      	0           
497377.160  	0.00        	0           
497377.200  	0.00        	0           
497377.240  	0.00        	0           
497377.280  	0.00        	0           
497377.320  	-15.26      	0           
497377.360  	-15.26      	0           
497377.400  	0.00        	0           
497377.440  	0.00        	0           
497377.480  	0.00        	0           
497377.520  	0.00        	0           
497377.560  	0.00        	0           
497377.600  	0.00        	0           
497377.640  	0.00        	0           
497377.680  	0.00        	0           
497377.720  	-15.26      	0           
497377.760  	-15.26      	0           
497377.800  	-30.52      	0           
497377.840  	-45.78      	0           
497377.880  	-61.04      	0           
497377.920  	-76.29      	0           
497377.960  	-61.04      	0           
497378.000  	-61.04      	0           
497378.040  	-45.78      	0           
497378.080  	-30.52      	0           
497378.120  	-15.26      	0           
497378.160  	-15.26      	0           
497378.200  	0.00        	0           
497378.240  	0.00        	0           
497378.280  	0.00        	0           
497378.320  	15.26       	0           
497378.360  	15.26       	0           
497378.400  	15.26       	0           
497378.440  	15.26       	0           
497378.480  	15.26       	0           
497378.520  	15.26       	0           
497378.560  	15.26       	0           
497378.600  	15.26       	0           
497378.640  	15.26       	0           
497378.680  	0.00        	0           
497378.720  	0.00        	0           
497378.760  	15.26       	0           
497378.800  	15.26       	0           
497378.840  	0.00        	0           
497378.880  	0.00        	0           
497378.920  	15.26       	0           
497378.960  	15.26       	0           
497379.000  	15.26       	0           
497379.040  	15.26       	0           
497379.080  	15.26       	0           
497379.120  	15.26       	0           
497379.160  	15.26       	0           
497379.200  	0.00        	0           
497379.240  	0.00        	0           
497379.280  	0.00        	0           
497379.320  	0.00        	0           
497379.360  	0.00        	0           
497379.400  	0.00        	0           
497379.440  	0.00        	0           
497379.480  	0.00        	0           
497379.520  	0.00        	0           
497379.560  	0.00        	0           
497379.600  	0.00        	0           
497379.640  	0.00        	0           
497379.680  	0.00        	0           
497379.720  	0.00        	0           
497379.760  	0.00        	0           
497379.800  	0.00        	0           
497379.840  	0.00        	0           
497379.880  	0.00        	0           


t           	Spikes 1 27 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 17 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 26 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 16 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 35 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 25 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 15 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 14 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 24 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 34 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 13 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 23 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 12 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 22 	Unit        
[ms]        	[µV]        	            


