MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
35311.480   	-30.52      	0           
35311.520   	-45.78      	0           
35311.560   	-45.78      	0           
35311.600   	-45.78      	0           
35311.640   	-45.78      	0           
35311.680   	-45.78      	0           
35311.720   	-61.04      	0           
35311.760   	-61.04      	0           
35311.800   	-76.29      	0           
35311.840   	-76.29      	0           
35311.880   	-61.04      	0           
35311.920   	-45.78      	0           
35311.960   	-30.52      	0           
35312.000   	-15.26      	0           
35312.040   	0.00        	0           
35312.080   	0.00        	0           
35312.120   	15.26       	0           
35312.160   	30.52       	0           
35312.200   	30.52       	0           
35312.240   	30.52       	0           
35312.280   	30.52       	0           
35312.320   	30.52       	0           
35312.360   	30.52       	0           
35312.400   	30.52       	0           
35312.440   	30.52       	0           
35312.480   	15.26       	0           
35312.520   	15.26       	0           
35312.560   	15.26       	0           
35312.600   	15.26       	0           
35312.640   	15.26       	0           
35312.680   	15.26       	0           
35312.720   	15.26       	0           
35312.760   	15.26       	0           
35312.800   	15.26       	0           
35312.840   	15.26       	0           
35312.880   	0.00        	0           
35312.920   	0.00        	0           
35312.960   	0.00        	0           
35313.000   	0.00        	0           
35313.040   	15.26       	0           
35313.080   	15.26       	0           
35313.120   	15.26       	0           
35313.160   	0.00        	0           
35313.200   	0.00        	0           
35313.240   	0.00        	0           
35313.280   	0.00        	0           
35313.320   	15.26       	0           
35313.360   	15.26       	0           
35313.400   	0.00        	0           
35313.440   	-15.26      	0           
35313.480   	-15.26      	0           
35313.520   	-15.26      	0           
35313.560   	-15.26      	0           
35313.600   	-15.26      	0           
35313.640   	-15.26      	0           
35313.680   	0.00        	0           
35313.720   	0.00        	0           
35313.760   	0.00        	0           

49172.440   	15.26       	0           
49172.480   	0.00        	0           
49172.520   	0.00        	0           
49172.560   	0.00        	0           
49172.600   	-15.26      	0           
49172.640   	-15.26      	0           
49172.680   	-15.26      	0           
49172.720   	-15.26      	0           
49172.760   	-15.26      	0           
49172.800   	-15.26      	0           
49172.840   	-15.26      	0           
49172.880   	-15.26      	0           
49172.920   	-15.26      	0           
49172.960   	-15.26      	0           
49173.000   	-15.26      	0           
49173.040   	-15.26      	0           
49173.080   	-30.52      	0           
49173.120   	-15.26      	0           
49173.160   	-30.52      	0           
49173.200   	-30.52      	0           
49173.240   	-45.78      	0           
49173.280   	-45.78      	0           
49173.320   	-61.04      	0           
49173.360   	-61.04      	0           
49173.400   	-61.04      	0           
49173.440   	-76.29      	0           
49173.480   	-61.04      	0           
49173.520   	-61.04      	0           
49173.560   	-45.78      	0           
49173.600   	-30.52      	0           
49173.640   	0.00        	0           
49173.680   	15.26       	0           
49173.720   	15.26       	0           
49173.760   	30.52       	0           
49173.800   	30.52       	0           
49173.840   	30.52       	0           
49173.880   	15.26       	0           
49173.920   	30.52       	0           
49173.960   	30.52       	0           
49174.000   	30.52       	0           
49174.040   	30.52       	0           
49174.080   	30.52       	0           
49174.120   	30.52       	0           
49174.160   	30.52       	0           
49174.200   	15.26       	0           
49174.240   	15.26       	0           
49174.280   	15.26       	0           
49174.320   	15.26       	0           
49174.360   	15.26       	0           
49174.400   	15.26       	0           
49174.440   	15.26       	0           
49174.480   	15.26       	0           
49174.520   	15.26       	0           
49174.560   	15.26       	0           
49174.600   	0.00        	0           
49174.640   	0.00        	0           
49174.680   	0.00        	0           
49174.720   	0.00        	0           
49174.760   	0.00        	0           
49174.800   	0.00        	0           
49174.840   	0.00        	0           
49174.880   	0.00        	0           
49174.920   	0.00        	0           
49174.960   	0.00        	0           
49175.000   	0.00        	0           
49175.040   	0.00        	0           
49175.080   	15.26       	0           
49175.120   	15.26       	0           
49175.160   	0.00        	0           
49175.200   	-15.26      	0           
49175.240   	-15.26      	0           
49175.280   	-15.26      	0           
49175.320   	-15.26      	0           
49175.360   	-15.26      	0           
49175.400   	-15.26      	0           

77698.440   	0.00        	0           
77698.480   	0.00        	0           
77698.520   	0.00        	0           
77698.560   	0.00        	0           
77698.600   	0.00        	0           
77698.640   	0.00        	0           
77698.680   	0.00        	0           
77698.720   	0.00        	0           
77698.760   	0.00        	0           
77698.800   	0.00        	0           
77698.840   	0.00        	0           
77698.880   	0.00        	0           
77698.920   	0.00        	0           
77698.960   	0.00        	0           
77699.000   	0.00        	0           
77699.040   	-15.26      	0           
77699.080   	-15.26      	0           
77699.120   	-15.26      	0           
77699.160   	-30.52      	0           
77699.200   	-30.52      	0           
77699.240   	-45.78      	0           
77699.280   	-45.78      	0           
77699.320   	-45.78      	0           
77699.360   	-45.78      	0           
77699.400   	-61.04      	0           
77699.440   	-76.29      	0           
77699.480   	-76.29      	0           
77699.520   	-76.29      	0           
77699.560   	-61.04      	0           
77699.600   	-45.78      	0           
77699.640   	-30.52      	0           
77699.680   	-15.26      	0           
77699.720   	0.00        	0           
77699.760   	15.26       	0           
77699.800   	15.26       	0           
77699.840   	30.52       	0           
77699.880   	30.52       	0           
77699.920   	45.78       	0           
77699.960   	45.78       	0           
77700.000   	45.78       	0           
77700.040   	45.78       	0           
77700.080   	30.52       	0           
77700.120   	30.52       	0           
77700.160   	30.52       	0           
77700.200   	30.52       	0           
77700.240   	30.52       	0           
77700.280   	30.52       	0           
77700.320   	15.26       	0           
77700.360   	15.26       	0           
77700.400   	15.26       	0           
77700.440   	15.26       	0           
77700.480   	15.26       	0           
77700.520   	15.26       	0           
77700.560   	15.26       	0           
77700.600   	15.26       	0           
77700.640   	15.26       	0           
77700.680   	0.00        	0           
77700.720   	0.00        	0           
77700.760   	15.26       	0           
77700.800   	15.26       	0           
77700.840   	15.26       	0           
77700.880   	0.00        	0           
77700.920   	0.00        	0           
77700.960   	15.26       	0           
77701.000   	15.26       	0           
77701.040   	0.00        	0           
77701.080   	0.00        	0           
77701.120   	0.00        	0           
77701.160   	0.00        	0           
77701.200   	0.00        	0           
77701.240   	0.00        	0           
77701.280   	0.00        	0           
77701.320   	0.00        	0           
77701.360   	0.00        	0           
77701.400   	0.00        	0           

84578.240   	-15.26      	0           
84578.280   	-15.26      	0           
84578.320   	-15.26      	0           
84578.360   	-15.26      	0           
84578.400   	0.00        	0           
84578.440   	0.00        	0           
84578.480   	0.00        	0           
84578.520   	0.00        	0           
84578.560   	-15.26      	0           
84578.600   	-15.26      	0           
84578.640   	0.00        	0           
84578.680   	-15.26      	0           
84578.720   	-15.26      	0           
84578.760   	-15.26      	0           
84578.800   	-15.26      	0           
84578.840   	0.00        	0           
84578.880   	0.00        	0           
84578.920   	-15.26      	0           
84578.960   	-15.26      	0           
84579.000   	-30.52      	0           
84579.040   	-45.78      	0           
84579.080   	-30.52      	0           
84579.120   	-30.52      	0           
84579.160   	-45.78      	0           
84579.200   	-61.04      	0           
84579.240   	-76.29      	0           
84579.280   	-61.04      	0           
84579.320   	-61.04      	0           
84579.360   	-61.04      	0           
84579.400   	-30.52      	0           
84579.440   	-15.26      	0           
84579.480   	0.00        	0           
84579.520   	0.00        	0           
84579.560   	15.26       	0           
84579.600   	15.26       	0           
84579.640   	15.26       	0           
84579.680   	30.52       	0           
84579.720   	45.78       	0           
84579.760   	45.78       	0           
84579.800   	30.52       	0           
84579.840   	30.52       	0           
84579.880   	30.52       	0           
84579.920   	30.52       	0           
84579.960   	30.52       	0           
84580.000   	30.52       	0           
84580.040   	30.52       	0           
84580.080   	15.26       	0           
84580.120   	15.26       	0           
84580.160   	15.26       	0           
84580.200   	15.26       	0           
84580.240   	15.26       	0           
84580.280   	15.26       	0           
84580.320   	15.26       	0           
84580.360   	15.26       	0           
84580.400   	15.26       	0           
84580.440   	0.00        	0           
84580.480   	0.00        	0           
84580.520   	0.00        	0           
84580.560   	0.00        	0           
84580.600   	0.00        	0           
84580.640   	0.00        	0           
84580.680   	15.26       	0           
84580.720   	15.26       	0           
84580.760   	15.26       	0           
84580.800   	15.26       	0           
84580.840   	0.00        	0           
84580.880   	0.00        	0           
84580.920   	0.00        	0           
84580.960   	0.00        	0           
84581.000   	0.00        	0           
84581.040   	-15.26      	0           
84581.080   	-15.26      	0           
84581.120   	-15.26      	0           
84581.160   	0.00        	0           
84581.200   	-15.26      	0           

101876.360  	-15.26      	0           
101876.400  	-15.26      	0           
101876.440  	-15.26      	0           
101876.480  	-15.26      	0           
101876.520  	-15.26      	0           
101876.560  	-15.26      	0           
101876.600  	0.00        	0           
101876.640  	0.00        	0           
101876.680  	-15.26      	0           
101876.720  	-15.26      	0           
101876.760  	-15.26      	0           
101876.800  	-15.26      	0           
101876.840  	-15.26      	0           
101876.880  	-15.26      	0           
101876.920  	-15.26      	0           
101876.960  	-15.26      	0           
101877.000  	-15.26      	0           
101877.040  	-30.52      	0           
101877.080  	-30.52      	0           
101877.120  	-30.52      	0           
101877.160  	-45.78      	0           
101877.200  	-45.78      	0           
101877.240  	-61.04      	0           
101877.280  	-45.78      	0           
101877.320  	-61.04      	0           
101877.360  	-76.29      	0           
101877.400  	-76.29      	0           
101877.440  	-76.29      	0           
101877.480  	-61.04      	0           
101877.520  	-30.52      	0           
101877.560  	-15.26      	0           
101877.600  	15.26       	0           
101877.640  	30.52       	0           
101877.680  	30.52       	0           
101877.720  	30.52       	0           
101877.760  	45.78       	0           
101877.800  	45.78       	0           
101877.840  	30.52       	0           
101877.880  	30.52       	0           
101877.920  	45.78       	0           
101877.960  	45.78       	0           
101878.000  	45.78       	0           
101878.040  	30.52       	0           
101878.080  	15.26       	0           
101878.120  	15.26       	0           
101878.160  	15.26       	0           
101878.200  	15.26       	0           
101878.240  	30.52       	0           
101878.280  	30.52       	0           
101878.320  	15.26       	0           
101878.360  	15.26       	0           
101878.400  	0.00        	0           
101878.440  	0.00        	0           
101878.480  	0.00        	0           
101878.520  	0.00        	0           
101878.560  	0.00        	0           
101878.600  	0.00        	0           
101878.640  	0.00        	0           
101878.680  	0.00        	0           
101878.720  	0.00        	0           
101878.760  	0.00        	0           
101878.800  	15.26       	0           
101878.840  	15.26       	0           
101878.880  	15.26       	0           
101878.920  	0.00        	0           
101878.960  	0.00        	0           
101879.000  	0.00        	0           
101879.040  	0.00        	0           
101879.080  	0.00        	0           
101879.120  	0.00        	0           
101879.160  	-15.26      	0           
101879.200  	-15.26      	0           
101879.240  	0.00        	0           
101879.280  	0.00        	0           
101879.320  	0.00        	0           

116019.840  	-15.26      	0           
116019.880  	-15.26      	0           
116019.920  	0.00        	0           
116019.960  	0.00        	0           
116020.000  	0.00        	0           
116020.040  	0.00        	0           
116020.080  	-15.26      	0           
116020.120  	-15.26      	0           
116020.160  	-15.26      	0           
116020.200  	-15.26      	0           
116020.240  	-15.26      	0           
116020.280  	-15.26      	0           
116020.320  	-15.26      	0           
116020.360  	-15.26      	0           
116020.400  	-15.26      	0           
116020.440  	-15.26      	0           
116020.480  	-15.26      	0           
116020.520  	-30.52      	0           
116020.560  	-30.52      	0           
116020.600  	-15.26      	0           
116020.640  	-30.52      	0           
116020.680  	-30.52      	0           
116020.720  	-45.78      	0           
116020.760  	-61.04      	0           
116020.800  	-61.04      	0           
116020.840  	-76.29      	0           
116020.880  	-76.29      	0           
116020.920  	-76.29      	0           
116020.960  	-61.04      	0           
116021.000  	-45.78      	0           
116021.040  	-15.26      	0           
116021.080  	0.00        	0           
116021.120  	0.00        	0           
116021.160  	15.26       	0           
116021.200  	30.52       	0           
116021.240  	30.52       	0           
116021.280  	45.78       	0           
116021.320  	30.52       	0           
116021.360  	30.52       	0           
116021.400  	45.78       	0           
116021.440  	30.52       	0           
116021.480  	30.52       	0           
116021.520  	30.52       	0           
116021.560  	30.52       	0           
116021.600  	30.52       	0           
116021.640  	15.26       	0           
116021.680  	15.26       	0           
116021.720  	15.26       	0           
116021.760  	15.26       	0           
116021.800  	30.52       	0           
116021.840  	30.52       	0           
116021.880  	30.52       	0           
116021.920  	15.26       	0           
116021.960  	15.26       	0           
116022.000  	15.26       	0           
116022.040  	0.00        	0           
116022.080  	0.00        	0           
116022.120  	0.00        	0           
116022.160  	15.26       	0           
116022.200  	15.26       	0           
116022.240  	15.26       	0           
116022.280  	0.00        	0           
116022.320  	0.00        	0           
116022.360  	-15.26      	0           
116022.400  	-15.26      	0           
116022.440  	-15.26      	0           
116022.480  	-15.26      	0           
116022.520  	-15.26      	0           
116022.560  	-15.26      	0           
116022.600  	-15.26      	0           
116022.640  	-15.26      	0           
116022.680  	-15.26      	0           
116022.720  	-15.26      	0           
116022.760  	-15.26      	0           
116022.800  	-15.26      	0           

134644.440  	-15.26      	0           
134644.480  	-15.26      	0           
134644.520  	-15.26      	0           
134644.560  	-15.26      	0           
134644.600  	-15.26      	0           
134644.640  	-15.26      	0           
134644.680  	0.00        	0           
134644.720  	0.00        	0           
134644.760  	-15.26      	0           
134644.800  	-15.26      	0           
134644.840  	-15.26      	0           
134644.880  	0.00        	0           
134644.920  	0.00        	0           
134644.960  	0.00        	0           
134645.000  	0.00        	0           
134645.040  	0.00        	0           
134645.080  	-15.26      	0           
134645.120  	-15.26      	0           
134645.160  	-15.26      	0           
134645.200  	-30.52      	0           
134645.240  	-45.78      	0           
134645.280  	-45.78      	0           
134645.320  	-45.78      	0           
134645.360  	-45.78      	0           
134645.400  	-61.04      	0           
134645.440  	-76.29      	0           
134645.480  	-61.04      	0           
134645.520  	-76.29      	0           
134645.560  	-76.29      	0           
134645.600  	-45.78      	0           
134645.640  	-30.52      	0           
134645.680  	-15.26      	0           
134645.720  	0.00        	0           
134645.760  	15.26       	0           
134645.800  	15.26       	0           
134645.840  	15.26       	0           
134645.880  	30.52       	0           
134645.920  	30.52       	0           
134645.960  	30.52       	0           
134646.000  	30.52       	0           
134646.040  	45.78       	0           
134646.080  	30.52       	0           
134646.120  	30.52       	0           
134646.160  	30.52       	0           
134646.200  	15.26       	0           
134646.240  	15.26       	0           
134646.280  	15.26       	0           
134646.320  	15.26       	0           
134646.360  	15.26       	0           
134646.400  	15.26       	0           
134646.440  	30.52       	0           
134646.480  	15.26       	0           
134646.520  	15.26       	0           
134646.560  	15.26       	0           
134646.600  	0.00        	0           
134646.640  	0.00        	0           
134646.680  	0.00        	0           
134646.720  	15.26       	0           
134646.760  	15.26       	0           
134646.800  	0.00        	0           
134646.840  	0.00        	0           
134646.880  	0.00        	0           
134646.920  	0.00        	0           
134646.960  	0.00        	0           
134647.000  	0.00        	0           
134647.040  	0.00        	0           
134647.080  	0.00        	0           
134647.120  	0.00        	0           
134647.160  	0.00        	0           
134647.200  	0.00        	0           
134647.240  	0.00        	0           
134647.280  	0.00        	0           
134647.320  	0.00        	0           
134647.360  	0.00        	0           
134647.400  	0.00        	0           

146197.720  	-15.26      	0           
146197.760  	0.00        	0           
146197.800  	0.00        	0           
146197.840  	0.00        	0           
146197.880  	0.00        	0           
146197.920  	-15.26      	0           
146197.960  	-15.26      	0           
146198.000  	-15.26      	0           
146198.040  	-15.26      	0           
146198.080  	-15.26      	0           
146198.120  	-15.26      	0           
146198.160  	-30.52      	0           
146198.200  	-30.52      	0           
146198.240  	-30.52      	0           
146198.280  	-15.26      	0           
146198.320  	-15.26      	0           
146198.360  	-15.26      	0           
146198.400  	-30.52      	0           
146198.440  	-30.52      	0           
146198.480  	-30.52      	0           
146198.520  	-30.52      	0           
146198.560  	-45.78      	0           
146198.600  	-30.52      	0           
146198.640  	-45.78      	0           
146198.680  	-61.04      	0           
146198.720  	-76.29      	0           
146198.760  	-76.29      	0           
146198.800  	-76.29      	0           
146198.840  	-61.04      	0           
146198.880  	-45.78      	0           
146198.920  	-30.52      	0           
146198.960  	-15.26      	0           
146199.000  	0.00        	0           
146199.040  	15.26       	0           
146199.080  	15.26       	0           
146199.120  	30.52       	0           
146199.160  	30.52       	0           
146199.200  	30.52       	0           
146199.240  	30.52       	0           
146199.280  	30.52       	0           
146199.320  	30.52       	0           
146199.360  	45.78       	0           
146199.400  	30.52       	0           
146199.440  	30.52       	0           
146199.480  	30.52       	0           
146199.520  	30.52       	0           
146199.560  	30.52       	0           
146199.600  	30.52       	0           
146199.640  	30.52       	0           
146199.680  	30.52       	0           
146199.720  	15.26       	0           
146199.760  	15.26       	0           
146199.800  	15.26       	0           
146199.840  	15.26       	0           
146199.880  	15.26       	0           
146199.920  	15.26       	0           
146199.960  	15.26       	0           
146200.000  	30.52       	0           
146200.040  	15.26       	0           
146200.080  	15.26       	0           
146200.120  	0.00        	0           
146200.160  	15.26       	0           
146200.200  	15.26       	0           
146200.240  	15.26       	0           
146200.280  	15.26       	0           
146200.320  	0.00        	0           
146200.360  	0.00        	0           
146200.400  	0.00        	0           
146200.440  	-15.26      	0           
146200.480  	-15.26      	0           
146200.520  	-15.26      	0           
146200.560  	-15.26      	0           
146200.600  	-15.26      	0           
146200.640  	-15.26      	0           
146200.680  	-15.26      	0           

158125.400  	0.00        	0           
158125.440  	0.00        	0           
158125.480  	0.00        	0           
158125.520  	0.00        	0           
158125.560  	0.00        	0           
158125.600  	0.00        	0           
158125.640  	0.00        	0           
158125.680  	0.00        	0           
158125.720  	-15.26      	0           
158125.760  	-15.26      	0           
158125.800  	-15.26      	0           
158125.840  	-15.26      	0           
158125.880  	-15.26      	0           
158125.920  	-30.52      	0           
158125.960  	-15.26      	0           
158126.000  	-15.26      	0           
158126.040  	-15.26      	0           
158126.080  	-15.26      	0           
158126.120  	-30.52      	0           
158126.160  	-30.52      	0           
158126.200  	-45.78      	0           
158126.240  	-45.78      	0           
158126.280  	-45.78      	0           
158126.320  	-45.78      	0           
158126.360  	-61.04      	0           
158126.400  	-76.29      	0           
158126.440  	-61.04      	0           
158126.480  	-76.29      	0           
158126.520  	-76.29      	0           
158126.560  	-45.78      	0           
158126.600  	-30.52      	0           
158126.640  	-15.26      	0           
158126.680  	0.00        	0           
158126.720  	15.26       	0           
158126.760  	30.52       	0           
158126.800  	30.52       	0           
158126.840  	30.52       	0           
158126.880  	30.52       	0           
158126.920  	30.52       	0           
158126.960  	30.52       	0           
158127.000  	30.52       	0           
158127.040  	15.26       	0           
158127.080  	15.26       	0           
