MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            
12799.801   	-15.26      	0           
12799.841   	-15.26      	0           
12799.881   	-15.26      	0           
12799.921   	0.00        	0           
12799.961   	0.00        	0           
12800.001   	-15.26      	0           
12800.041   	-15.26      	0           
12800.081   	0.00        	0           
12800.121   	0.00        	0           
12800.161   	0.00        	0           
12800.201   	-15.26      	0           
12800.241   	-15.26      	0           
12800.281   	-15.26      	0           
12800.321   	-15.26      	0           
12800.361   	-15.26      	0           
12800.401   	-15.26      	0           
12800.441   	0.00        	0           
12800.481   	-15.26      	0           
12800.521   	-15.26      	0           
12800.561   	-15.26      	0           
12800.601   	-15.26      	0           
12800.641   	-15.26      	0           
12800.681   	-30.52      	0           
12800.721   	-45.78      	0           
12800.761   	-61.04      	0           
12800.801   	-76.29      	0           
12800.841   	-61.04      	0           
12800.881   	-45.78      	0           
12800.921   	-15.26      	0           
12800.961   	-15.26      	0           
12801.001   	-15.26      	0           
12801.041   	0.00        	0           
12801.081   	0.00        	0           
12801.121   	0.00        	0           
12801.161   	15.26       	0           
12801.201   	15.26       	0           
12801.241   	15.26       	0           
12801.281   	15.26       	0           
12801.321   	15.26       	0           
12801.361   	15.26       	0           
12801.401   	15.26       	0           
12801.441   	15.26       	0           
12801.481   	15.26       	0           
12801.521   	15.26       	0           
12801.561   	0.00        	0           
12801.601   	0.00        	0           
12801.641   	0.00        	0           
12801.681   	0.00        	0           
12801.721   	0.00        	0           
12801.761   	0.00        	0           
12801.801   	0.00        	0           
12801.841   	0.00        	0           
12801.881   	0.00        	0           
12801.921   	0.00        	0           
12801.961   	0.00        	0           
12802.001   	15.26       	0           
12802.041   	15.26       	0           
12802.081   	0.00        	0           
12802.121   	0.00        	0           
12802.161   	0.00        	0           
12802.201   	0.00        	0           
12802.241   	0.00        	0           
12802.281   	0.00        	0           
12802.321   	0.00        	0           
12802.361   	0.00        	0           
12802.401   	0.00        	0           
12802.441   	0.00        	0           
12802.481   	0.00        	0           
12802.521   	0.00        	0           
12802.561   	0.00        	0           
12802.601   	0.00        	0           
12802.641   	0.00        	0           
12802.681   	-15.26      	0           
12802.721   	-15.26      	0           
12802.761   	0.00        	0           

34397.401   	0.00        	0           
34397.441   	0.00        	0           
34397.481   	0.00        	0           
34397.521   	0.00        	0           
34397.561   	0.00        	0           
34397.601   	0.00        	0           
34397.641   	0.00        	0           
34397.681   	0.00        	0           
34397.721   	0.00        	0           
34397.761   	0.00        	0           
34397.801   	0.00        	0           
34397.841   	-15.26      	0           
34397.881   	-15.26      	0           
34397.921   	-15.26      	0           
34397.961   	0.00        	0           
34398.001   	0.00        	0           
34398.041   	0.00        	0           
34398.081   	0.00        	0           
34398.121   	-15.26      	0           
34398.161   	-15.26      	0           
34398.201   	-15.26      	0           
34398.241   	-15.26      	0           
34398.281   	-15.26      	0           
34398.321   	-30.52      	0           
34398.361   	-45.78      	0           
34398.401   	-76.29      	0           
34398.441   	-61.04      	0           
34398.481   	-61.04      	0           
34398.521   	-45.78      	0           
34398.561   	-45.78      	0           
34398.601   	-15.26      	0           
34398.641   	-15.26      	0           
34398.681   	-15.26      	0           
34398.721   	0.00        	0           
34398.761   	0.00        	0           
34398.801   	0.00        	0           
34398.841   	0.00        	0           
34398.881   	0.00        	0           
34398.921   	0.00        	0           
34398.961   	0.00        	0           
34399.001   	0.00        	0           
34399.041   	0.00        	0           
34399.081   	15.26       	0           
34399.121   	15.26       	0           
34399.161   	15.26       	0           
34399.201   	15.26       	0           
34399.241   	15.26       	0           
34399.281   	15.26       	0           
34399.321   	15.26       	0           
34399.361   	15.26       	0           
34399.401   	15.26       	0           
34399.441   	0.00        	0           
34399.481   	0.00        	0           
34399.521   	0.00        	0           
34399.561   	0.00        	0           
34399.601   	0.00        	0           
34399.641   	0.00        	0           
34399.681   	0.00        	0           
34399.721   	0.00        	0           
34399.761   	0.00        	0           
34399.801   	15.26       	0           
34399.841   	15.26       	0           
34399.881   	15.26       	0           
34399.921   	15.26       	0           
34399.961   	15.26       	0           
34400.001   	15.26       	0           
34400.041   	0.00        	0           
34400.081   	0.00        	0           
34400.121   	0.00        	0           
34400.161   	0.00        	0           
34400.201   	0.00        	0           
34400.241   	0.00        	0           
34400.281   	0.00        	0           
34400.321   	0.00        	0           
34400.361   	0.00        	0           

44364.481   	0.00        	0           
44364.521   	0.00        	0           
44364.561   	0.00        	0           
44364.601   	0.00        	0           
44364.641   	0.00        	0           
44364.681   	0.00        	0           
44364.721   	0.00        	0           
44364.761   	0.00        	0           
44364.801   	0.00        	0           
44364.841   	0.00        	0           
44364.881   	0.00        	0           
44364.921   	0.00        	0           
44364.961   	0.00        	0           
44365.001   	-15.26      	0           
44365.041   	-15.26      	0           
44365.081   	-15.26      	0           
44365.121   	-15.26      	0           
44365.161   	-15.26      	0           
44365.201   	-15.26      	0           
44365.241   	0.00        	0           
44365.281   	0.00        	0           
44365.321   	-15.26      	0           
44365.361   	-30.52      	0           
44365.401   	-45.78      	0           
44365.441   	-61.04      	0           
44365.481   	-76.29      	0           
44365.521   	-61.04      	0           
44365.561   	-61.04      	0           
44365.601   	-45.78      	0           
44365.641   	-30.52      	0           
44365.681   	-15.26      	0           
44365.721   	-15.26      	0           
44365.761   	0.00        	0           
44365.801   	0.00        	0           
44365.841   	15.26       	0           
44365.881   	15.26       	0           
44365.921   	15.26       	0           
44365.961   	15.26       	0           
44366.001   	15.26       	0           
44366.041   	15.26       	0           
44366.081   	15.26       	0           
44366.121   	15.26       	0           
44366.161   	0.00        	0           
44366.201   	0.00        	0           
44366.241   	0.00        	0           
44366.281   	0.00        	0           
44366.321   	0.00        	0           
44366.361   	0.00        	0           
44366.401   	-15.26      	0           
44366.441   	-15.26      	0           
44366.481   	0.00        	0           
44366.521   	0.00        	0           
44366.561   	0.00        	0           
44366.601   	0.00        	0           
44366.641   	0.00        	0           
44366.681   	0.00        	0           
44366.721   	0.00        	0           
44366.761   	15.26       	0           
44366.801   	0.00        	0           
44366.841   	0.00        	0           
44366.881   	0.00        	0           
44366.921   	0.00        	0           
44366.961   	0.00        	0           
44367.001   	0.00        	0           
44367.041   	0.00        	0           
44367.081   	15.26       	0           
44367.121   	15.26       	0           
44367.161   	15.26       	0           
44367.201   	0.00        	0           
44367.241   	0.00        	0           
44367.281   	0.00        	0           
44367.321   	0.00        	0           
44367.361   	0.00        	0           
44367.401   	0.00        	0           
44367.441   	0.00        	0           

74140.601   	-15.26      	0           
74140.641   	0.00        	0           
74140.681   	0.00        	0           
74140.721   	0.00        	0           
74140.761   	-15.26      	0           
74140.801   	-15.26      	0           
74140.841   	-15.26      	0           
74140.881   	-15.26      	0           
74140.921   	-15.26      	0           
74140.961   	-15.26      	0           
74141.001   	-30.52      	0           
74141.041   	-30.52      	0           
74141.081   	0.00        	0           
74141.121   	0.00        	0           
74141.161   	0.00        	0           
74141.201   	0.00        	0           
74141.241   	0.00        	0           
74141.281   	0.00        	0           
74141.321   	0.00        	0           
74141.361   	0.00        	0           
74141.401   	0.00        	0           
74141.441   	-15.26      	0           
74141.481   	-30.52      	0           
74141.521   	-45.78      	0           
74141.561   	-61.04      	0           
74141.601   	-76.29      	0           
74141.641   	-45.78      	0           
74141.681   	-30.52      	0           
74141.721   	-30.52      	0           
74141.761   	-15.26      	0           
74141.801   	0.00        	0           
74141.841   	0.00        	0           
74141.881   	0.00        	0           
74141.921   	0.00        	0           
74141.961   	15.26       	0           
74142.001   	15.26       	0           
74142.041   	15.26       	0           
74142.081   	15.26       	0           
74142.121   	15.26       	0           
74142.161   	15.26       	0           
74142.201   	15.26       	0           
74142.241   	15.26       	0           
74142.281   	15.26       	0           
74142.321   	15.26       	0           
74142.361   	15.26       	0           
74142.401   	0.00        	0           
74142.441   	0.00        	0           
74142.481   	0.00        	0           
74142.521   	0.00        	0           
74142.561   	0.00        	0           
74142.601   	15.26       	0           
74142.641   	15.26       	0           
74142.681   	0.00        	0           
74142.721   	0.00        	0           
74142.761   	0.00        	0           
74142.801   	0.00        	0           
74142.841   	0.00        	0           
74142.881   	0.00        	0           
74142.921   	15.26       	0           
74142.961   	15.26       	0           
74143.001   	0.00        	0           
74143.041   	0.00        	0           
74143.081   	0.00        	0           
74143.121   	0.00        	0           
74143.161   	0.00        	0           
74143.201   	-15.26      	0           
74143.241   	-15.26      	0           
74143.281   	-15.26      	0           
74143.321   	-15.26      	0           
74143.361   	-15.26      	0           
74143.401   	-15.26      	0           
74143.441   	-15.26      	0           
74143.481   	0.00        	0           
74143.521   	0.00        	0           
74143.561   	0.00        	0           

76404.201   	0.00        	0           
76404.241   	0.00        	0           
76404.281   	0.00        	0           
76404.321   	0.00        	0           
76404.361   	0.00        	0           
76404.401   	0.00        	0           
76404.441   	0.00        	0           
76404.481   	0.00        	0           
76404.521   	0.00        	0           
76404.561   	0.00        	0           
76404.601   	0.00        	0           
76404.641   	0.00        	0           
76404.681   	0.00        	0           
76404.721   	-15.26      	0           
76404.761   	-15.26      	0           
76404.801   	-15.26      	0           
76404.841   	-15.26      	0           
76404.881   	-15.26      	0           
76404.921   	-15.26      	0           
76404.961   	-15.26      	0           
76405.001   	-15.26      	0           
76405.041   	-15.26      	0           
76405.081   	-30.52      	0           
76405.121   	-45.78      	0           
76405.161   	-61.04      	0           
76405.201   	-76.29      	0           
76405.241   	-76.29      	0           
76405.281   	-45.78      	0           
76405.321   	-45.78      	0           
76405.361   	-30.52      	0           
76405.401   	-15.26      	0           
76405.441   	-15.26      	0           
76405.481   	0.00        	0           
76405.521   	0.00        	0           
76405.561   	0.00        	0           
76405.601   	0.00        	0           
76405.641   	0.00        	0           
76405.681   	0.00        	0           
76405.721   	0.00        	0           
76405.761   	0.00        	0           
76405.801   	0.00        	0           
76405.841   	0.00        	0           
76405.881   	15.26       	0           
76405.921   	15.26       	0           
76405.961   	15.26       	0           
76406.001   	0.00        	0           
76406.041   	0.00        	0           
76406.081   	0.00        	0           
76406.121   	0.00        	0           
76406.161   	0.00        	0           
76406.201   	0.00        	0           
76406.241   	0.00        	0           
76406.281   	0.00        	0           
76406.321   	0.00        	0           
76406.361   	15.26       	0           
76406.401   	15.26       	0           
76406.441   	15.26       	0           
76406.481   	0.00        	0           
76406.521   	15.26       	0           
76406.561   	0.00        	0           
76406.601   	0.00        	0           
76406.641   	0.00        	0           
76406.681   	0.00        	0           
76406.721   	0.00        	0           
76406.761   	0.00        	0           
76406.801   	0.00        	0           
76406.841   	0.00        	0           
76406.881   	0.00        	0           
76406.921   	-15.26      	0           
76406.961   	0.00        	0           
76407.001   	0.00        	0           
76407.041   	-15.26      	0           
76407.081   	-15.26      	0           
76407.121   	-15.26      	0           
76407.161   	0.00        	0           

86207.921   	-15.26      	0           
86207.961   	-15.26      	0           
86208.001   	-15.26      	0           
86208.041   	-15.26      	0           
86208.081   	-15.26      	0           
86208.121   	-15.26      	0           
86208.161   	-15.26      	0           
86208.201   	-15.26      	0           
86208.241   	-15.26      	0           
86208.281   	0.00        	0           
86208.321   	0.00        	0           
86208.361   	0.00        	0           
86208.401   	-15.26      	0           
86208.441   	-15.26      	0           
86208.481   	-15.26      	0           
86208.521   	-15.26      	0           
86208.561   	-15.26      	0           
86208.601   	-15.26      	0           
86208.641   	-15.26      	0           
86208.681   	-15.26      	0           
86208.721   	-15.26      	0           
86208.761   	-30.52      	0           
86208.801   	-45.78      	0           
86208.841   	-61.04      	0           
86208.881   	-61.04      	0           
86208.921   	-76.29      	0           
86208.961   	-45.78      	0           
86209.001   	-30.52      	0           
86209.041   	-15.26      	0           
86209.081   	0.00        	0           
86209.121   	0.00        	0           
86209.161   	0.00        	0           
86209.201   	0.00        	0           
86209.241   	0.00        	0           
86209.281   	15.26       	0           
86209.321   	15.26       	0           
86209.361   	15.26       	0           
86209.401   	15.26       	0           
86209.441   	15.26       	0           
86209.481   	15.26       	0           
86209.521   	15.26       	0           
86209.561   	15.26       	0           
86209.601   	15.26       	0           
86209.641   	15.26       	0           
86209.681   	15.26       	0           
86209.721   	0.00        	0           
86209.761   	0.00        	0           
86209.801   	0.00        	0           
86209.841   	0.00        	0           
86209.881   	0.00        	0           
86209.921   	0.00        	0           
86209.961   	0.00        	0           
86210.001   	0.00        	0           
86210.041   	0.00        	0           
86210.081   	0.00        	0           
86210.121   	0.00        	0           
86210.161   	0.00        	0           
86210.201   	0.00        	0           
86210.241   	15.26       	0           
86210.281   	15.26       	0           
86210.321   	15.26       	0           
86210.361   	15.26       	0           
86210.401   	0.00        	0           
86210.441   	0.00        	0           
86210.481   	0.00        	0           
86210.521   	0.00        	0           
86210.561   	0.00        	0           
86210.601   	-15.26      	0           
86210.641   	-15.26      	0           
86210.681   	0.00        	0           
86210.721   	0.00        	0           
86210.761   	0.00        	0           
86210.801   	-15.26      	0           
86210.841   	-15.26      	0           
86210.881   	-15.26      	0           

119798.961  	0.00        	0           
119799.001  	0.00        	0           
119799.041  	-15.26      	0           
119799.081  	0.00        	0           
119799.121  	0.00        	0           
119799.161  	-15.26      	0           
119799.201  	-15.26      	0           
119799.241  	-15.26      	0           
119799.281  	0.00        	0           
119799.321  	0.00        	0           
119799.361  	0.00        	0           
119799.401  	0.00        	0           
119799.441  	-15.26      	0           
119799.481  	0.00        	0           
119799.521  	0.00        	0           
119799.561  	-15.26      	0           
119799.601  	-15.26      	0           
119799.641  	-15.26      	0           
119799.681  	-15.26      	0           
119799.721  	0.00        	0           
119799.761  	0.00        	0           
119799.801  	-15.26      	0           
119799.841  	-15.26      	0           
119799.881  	-30.52      	0           
119799.921  	-45.78      	0           
119799.961  	-76.29      	0           
119800.001  	-61.04      	0           
119800.041  	-61.04      	0           
119800.081  	-45.78      	0           
119800.121  	-30.52      	0           
119800.161  	-15.26      	0           
119800.201  	0.00        	0           
119800.241  	0.00        	0           
119800.281  	0.00        	0           
119800.321  	15.26       	0           
119800.361  	15.26       	0           
119800.401  	0.00        	0           
119800.441  	0.00        	0           
119800.481  	0.00        	0           
119800.521  	15.26       	0           
119800.561  	15.26       	0           
119800.601  	15.26       	0           
119800.641  	15.26       	0           
119800.681  	15.26       	0           
119800.721  	0.00        	0           
119800.761  	0.00        	0           
119800.801  	0.00        	0           
119800.841  	0.00        	0           
119800.881  	0.00        	0           
119800.921  	15.26       	0           
119800.961  	15.26       	0           
119801.001  	15.26       	0           
119801.041  	15.26       	0           
119801.081  	15.26       	0           
119801.121  	15.26       	0           
119801.161  	0.00        	0           
119801.201  	0.00        	0           
119801.241  	0.00        	0           
119801.281  	0.00        	0           
119801.321  	0.00        	0           
119801.361  	0.00        	0           
119801.401  	0.00        	0           
119801.441  	0.00        	0           
119801.481  	0.00        	0           
119801.521  	0.00        	0           
119801.561  	0.00        	0           
119801.601  	-15.26      	0           
119801.641  	0.00        	0           
119801.681  	0.00        	0           
119801.721  	0.00        	0           
119801.761  	0.00        	0           
119801.801  	-15.26      	0           
119801.841  	-15.26      	0           
119801.881  	-15.26      	0           
119801.921  	-15.26      	0           

167419.921  	0.00        	0           
167419.961  	0.00        	0           
167420.001  	0.00        	0           
167420.041  	0.00        	0           
167420.081  	0.00        	0           
167420.121  	0.00        	0           
167420.161  	0.00        	0           
167420.201  	0.00        	0           
167420.241  	0.00        	0           
167420.281  	-15.26      	0           
167420.321  	-15.26      	0           
167420.361  	-15.26      	0           
167420.401  	-15.26      	0           
167420.441  	-15.26      	0           
167420.481  	-15.26      	0           
167420.521  	-15.26      	0           
167420.561  	-15.26      	0           
167420.601  	-15.26      	0           
167420.641  	-15.26      	0           
167420.681  	-15.26      	0           
167420.721  	-30.52      	0           
167420.761  	-15.26      	0           
167420.801  	-30.52      	0           
167420.841  	-45.78      	0           
167420.881  	-61.04      	0           
167420.921  	-76.29      	0           
167420.961  	-45.78      	0           
167421.001  	-45.78      	0           
167421.041  	-45.78      	0           
167421.081  	-30.52      	0           
167421.121  	-30.52      	0           
167421.161  	-15.26      	0           
167421.201  	0.00        	0           
167421.241  	15.26       	0           
167421.281  	15.26       	0           
167421.321  	15.26       	0           
167421.361  	0.00        	0           
167421.401  	0.00        	0           
167421.441  	0.00        	0           
167421.481  	0.00        	0           
167421.521  	0.00        	0           
167421.561  	0.00        	0           
167421.601  	0.00        	0           
167421.641  	0.00        	0           
167421.681  	0.00        	0           
167421.721  	0.00        	0           
167421.761  	0.00        	0           
167421.801  	0.00        	0           
167421.841  	0.00        	0           
167421.881  	0.00        	0           
167421.921  	0.00        	0           
167421.961  	0.00        	0           
167422.001  	0.00        	0           
167422.041  	15.26       	0           
167422.081  	15.26       	0           
167422.121  	15.26       	0           
167422.161  	15.26       	0           
167422.201  	15.26       	0           
167422.241  	15.26       	0           
167422.281  	0.00        	0           
167422.321  	0.00        	0           
167422.361  	0.00        	0           
167422.401  	0.00        	0           
167422.441  	0.00        	0           
167422.481  	0.00        	0           
167422.521  	-15.26      	0           
167422.561  	-15.26      	0           
167422.601  	-15.26      	0           
167422.641  	-15.26      	0           
167422.681  	-15.26      	0           
167422.721  	-15.26      	0           
167422.761  	0.00        	0           
167422.801  	0.00        	0           
167422.841  	0.00        	0           
167422.881  	0.00        	0           

200865.881  	-15.26      	0           
200865.921  	-15.26      	0           
200865.961  	-15.26      	0           
200866.001  	-15.26      	0           
200866.041  	-15.26      	0           
200866.081  	-15.26      	0           
200866.121  	-15.26      	0           
200866.161  	-15.26      	0           
200866.201  	-15.26      	0           
200866.241  	-15.26      	0           
200866.281  	-15.26      	0           
200866.321  	-15.26      	0           
200866.361  	-15.26      	0           
200866.401  	-15.26      	0           
200866.441  	-15.26      	0           
200866.481  	-15.26      	0           
200866.521  	-15.26      	0           
200866.561  	-15.26      	0           
200866.601  	-15.26      	0           
200866.641  	-15.26      	0           
200866.681  	-15.26      	0           
200866.721  	-15.26      	0           
200866.761  	-15.26      	0           
200866.801  	-30.52      	0           
200866.841  	-61.04      	0           
200866.881  	-76.29      	0           
200866.921  	-76.29      	0           
200866.961  	-45.78      	0           
200867.001  	-30.52      	0           
200867.041  	-15.26      	0           
200867.081  	-15.26      	0           
200867.121  	0.00        	0           
200867.161  	0.00        	0           
200867.201  	0.00        	0           
200867.241  	15.26       	0           
200867.281  	15.26       	0           
200867.321  	15.26       	0           
200867.361  	15.26       	0           
200867.401  	15.26       	0           
200867.441  	0.00        	0           
200867.481  	15.26       	0           
200867.521  	15.26       	0           
200867.561  	15.26       	0           
200867.601  	15.26       	0           
200867.641  	15.26       	0           
200867.681  	0.00        	0           
200867.721  	15.26       	0           
200867.761  	15.26       	0           
200867.801  	15.26       	0           
200867.841  	15.26       	0           
200867.881  	15.26       	0           
200867.921  	0.00        	0           
200867.961  	0.00        	0           
200868.001  	0.00        	0           
200868.041  	0.00        	0           
200868.081  	0.00        	0           
200868.121  	15.26       	0           
200868.161  	15.26       	0           
200868.201  	0.00        	0           
200868.241  	0.00        	0           
200868.281  	0.00        	0           
200868.321  	0.00        	0           
200868.361  	0.00        	0           
200868.401  	0.00        	0           
200868.441  	0.00        	0           
200868.481  	0.00        	0           
200868.521  	0.00        	0           
200868.561  	0.00        	0           
200868.601  	0.00        	0           
200868.641  	0.00        	0           
200868.681  	0.00        	0           
200868.721  	0.00        	0           
200868.761  	0.00        	0           
200868.801  	0.00        	0           
200868.841  	-15.26      	0           

208358.761  	0.00        	0           
208358.801  	0.00        	0           
208358.841  	0.00        	0           
208358.881  	0.00        	0           
208358.921  	-15.26      	0           
208358.961  	-15.26      	0           
208359.001  	-15.26      	0           
208359.041  	-15.26      	0           
208359.081  	-15.26      	0           
208359.121  	-15.26      	0           
208359.161  	-15.26      	0           
208359.201  	-15.26      	0           
208359.241  	-15.26      	0           
208359.281  	-15.26      	0           
208359.321  	-15.26      	0           
208359.361  	-15.26      	0           
208359.401  	-15.26      	0           
208359.441  	-15.26      	0           
208359.481  	-15.26      	0           
208359.521  	-15.26      	0           
208359.561  	-15.26      	0           
208359.601  	-15.26      	0           
208359.641  	-30.52      	0           
208359.681  	-30.52      	0           
208359.721  	-61.04      	0           
208359.761  	-76.29      	0           
208359.801  	-76.29      	0           
208359.841  	-45.78      	0           
208359.881  	-30.52      	0           
208359.921  	-30.52      	0           
208359.961  	-15.26      	0           
208360.001  	0.00        	0           
208360.041  	15.26       	0           
208360.081  	0.00        	0           
208360.121  	0.00        	0           
208360.161  	0.00        	0           
208360.201  	0.00        	0           
208360.241  	0.00        	0           
208360.281  	0.00        	0           
208360.321  	0.00        	0           
208360.361  	15.26       	0           
208360.401  	15.26       	0           
208360.441  	15.26       	0           
208360.481  	15.26       	0           
208360.521  	15.26       	0           
208360.561  	15.26       	0           
208360.601  	0.00        	0           
208360.641  	0.00        	0           
208360.681  	15.26       	0           
208360.721  	15.26       	0           
208360.761  	15.26       	0           
