MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            
32563.480   	-15.26      	0           
32563.520   	-15.26      	0           
32563.560   	-15.26      	0           
32563.600   	-15.26      	0           
32563.640   	-15.26      	0           
32563.680   	0.00        	0           
32563.720   	0.00        	0           
32563.760   	0.00        	0           
32563.800   	0.00        	0           
32563.840   	-15.26      	0           
32563.880   	-15.26      	0           
32563.920   	-15.26      	0           
32563.960   	-15.26      	0           
32564.000   	-15.26      	0           
32564.040   	-30.52      	0           
32564.080   	-30.52      	0           
32564.120   	-15.26      	0           
32564.160   	-15.26      	0           
32564.200   	-15.26      	0           
32564.240   	-15.26      	0           
32564.280   	-30.52      	0           
32564.320   	-30.52      	0           
32564.360   	-30.52      	0           
32564.400   	-45.78      	0           
32564.440   	-45.78      	0           
32564.480   	-76.29      	0           
32564.520   	-61.04      	0           
32564.560   	-76.29      	0           
32564.600   	-76.29      	0           
32564.640   	-61.04      	0           
32564.680   	-45.78      	0           
32564.720   	-45.78      	0           
32564.760   	-30.52      	0           
32564.800   	0.00        	0           
32564.840   	0.00        	0           
32564.880   	15.26       	0           
32564.920   	30.52       	0           
32564.960   	30.52       	0           
32565.000   	30.52       	0           
32565.040   	30.52       	0           
32565.080   	30.52       	0           
32565.120   	30.52       	0           
32565.160   	30.52       	0           
32565.200   	30.52       	0           
32565.240   	45.78       	0           
32565.280   	45.78       	0           
32565.320   	30.52       	0           
32565.360   	30.52       	0           
32565.400   	30.52       	0           
32565.440   	30.52       	0           
32565.480   	30.52       	0           
32565.520   	15.26       	0           
32565.560   	15.26       	0           
32565.600   	0.00        	0           
32565.640   	0.00        	0           
32565.680   	0.00        	0           
32565.720   	15.26       	0           
32565.760   	0.00        	0           
32565.800   	0.00        	0           
32565.840   	0.00        	0           
32565.880   	15.26       	0           
32565.920   	15.26       	0           
32565.960   	15.26       	0           
32566.000   	15.26       	0           
32566.040   	0.00        	0           
32566.080   	0.00        	0           
32566.120   	0.00        	0           
32566.160   	-15.26      	0           
32566.200   	-15.26      	0           
32566.240   	-15.26      	0           
32566.280   	-15.26      	0           
32566.320   	-15.26      	0           
32566.360   	-15.26      	0           
32566.400   	-15.26      	0           
32566.440   	-15.26      	0           

90012.160   	-15.26      	0           
90012.200   	-15.26      	0           
90012.240   	0.00        	0           
90012.280   	0.00        	0           
90012.320   	0.00        	0           
90012.360   	0.00        	0           
90012.400   	0.00        	0           
90012.440   	0.00        	0           
90012.480   	0.00        	0           
90012.520   	0.00        	0           
90012.560   	0.00        	0           
90012.600   	15.26       	0           
90012.640   	15.26       	0           
90012.680   	15.26       	0           
90012.720   	0.00        	0           
90012.760   	15.26       	0           
90012.800   	15.26       	0           
90012.840   	15.26       	0           
90012.880   	0.00        	0           
90012.920   	0.00        	0           
90012.960   	-15.26      	0           
90013.000   	-15.26      	0           
90013.040   	-30.52      	0           
90013.080   	-30.52      	0           
90013.120   	-61.04      	0           
90013.160   	-76.29      	0           
90013.200   	-76.29      	0           
90013.240   	-76.29      	0           
90013.280   	-61.04      	0           
90013.320   	-45.78      	0           
90013.360   	-30.52      	0           
90013.400   	-30.52      	0           
90013.440   	-15.26      	0           
90013.480   	-15.26      	0           
90013.520   	-15.26      	0           
90013.560   	0.00        	0           
90013.600   	0.00        	0           
90013.640   	0.00        	0           
90013.680   	0.00        	0           
90013.720   	0.00        	0           
90013.760   	0.00        	0           
90013.800   	15.26       	0           
90013.840   	15.26       	0           
90013.880   	15.26       	0           
90013.920   	15.26       	0           
90013.960   	15.26       	0           
90014.000   	15.26       	0           
90014.040   	15.26       	0           
90014.080   	15.26       	0           
90014.120   	15.26       	0           
90014.160   	15.26       	0           
90014.200   	0.00        	0           
90014.240   	15.26       	0           
90014.280   	15.26       	0           
90014.320   	15.26       	0           
90014.360   	15.26       	0           
90014.400   	15.26       	0           
90014.440   	15.26       	0           
90014.480   	15.26       	0           
90014.520   	0.00        	0           
90014.560   	0.00        	0           
90014.600   	0.00        	0           
90014.640   	0.00        	0           
90014.680   	0.00        	0           
90014.720   	0.00        	0           
90014.760   	0.00        	0           
90014.800   	0.00        	0           
90014.840   	0.00        	0           
90014.880   	0.00        	0           
90014.920   	0.00        	0           
90014.960   	0.00        	0           
90015.000   	0.00        	0           
90015.040   	0.00        	0           
90015.080   	0.00        	0           
90015.120   	0.00        	0           

496725.040  	-15.26      	0           
496725.080  	-15.26      	0           
496725.120  	-15.26      	0           
496725.160  	-15.26      	0           
496725.200  	-15.26      	0           
496725.240  	-15.26      	0           
496725.280  	-15.26      	0           
496725.320  	0.00        	0           
496725.360  	0.00        	0           
496725.400  	0.00        	0           
496725.440  	0.00        	0           
496725.480  	0.00        	0           
496725.520  	0.00        	0           
496725.560  	0.00        	0           
496725.600  	15.26       	0           
496725.640  	15.26       	0           
496725.680  	15.26       	0           
496725.720  	0.00        	0           
496725.760  	0.00        	0           
496725.800  	0.00        	0           
496725.840  	-15.26      	0           
496725.880  	-15.26      	0           
496725.920  	-30.52      	0           
496725.960  	-45.78      	0           
496726.000  	-45.78      	0           
496726.040  	-76.29      	0           
496726.080  	-76.29      	0           
496726.120  	-76.29      	0           
496726.160  	-61.04      	0           
496726.200  	-61.04      	0           
496726.240  	-61.04      	0           
496726.280  	-30.52      	0           
496726.320  	-30.52      	0           
496726.360  	-30.52      	0           
496726.400  	-30.52      	0           
496726.440  	-30.52      	0           
496726.480  	-15.26      	0           
496726.520  	0.00        	0           
496726.560  	0.00        	0           
496726.600  	0.00        	0           
496726.640  	0.00        	0           
496726.680  	15.26       	0           
496726.720  	15.26       	0           
496726.760  	30.52       	0           
496726.800  	30.52       	0           
496726.840  	30.52       	0           
496726.880  	15.26       	0           
496726.920  	15.26       	0           
496726.960  	30.52       	0           
496727.000  	15.26       	0           
496727.040  	15.26       	0           
496727.080  	15.26       	0           
496727.120  	15.26       	0           
496727.160  	15.26       	0           
496727.200  	30.52       	0           
496727.240  	30.52       	0           
496727.280  	15.26       	0           
496727.320  	15.26       	0           
496727.360  	15.26       	0           
496727.400  	15.26       	0           
496727.440  	15.26       	0           
496727.480  	15.26       	0           
496727.520  	15.26       	0           
496727.560  	0.00        	0           
496727.600  	0.00        	0           
496727.640  	15.26       	0           
496727.680  	0.00        	0           
496727.720  	0.00        	0           
496727.760  	-15.26      	0           
496727.800  	-15.26      	0           
496727.840  	0.00        	0           
496727.880  	0.00        	0           
496727.920  	0.00        	0           
496727.960  	0.00        	0           
496728.000  	-15.26      	0           


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            
216027.680  	0.00        	0           
216027.720  	0.00        	0           
216027.760  	-15.26      	0           
216027.800  	-15.26      	0           
216027.840  	-15.26      	0           
216027.880  	-15.26      	0           
216027.920  	-15.26      	0           
216027.960  	-15.26      	0           
216028.000  	-15.26      	0           
216028.040  	-15.26      	0           
216028.080  	0.00        	0           
216028.120  	0.00        	0           
216028.160  	0.00        	0           
216028.200  	0.00        	0           
216028.240  	15.26       	0           
216028.280  	15.26       	0           
216028.320  	15.26       	0           
216028.360  	15.26       	0           
216028.400  	15.26       	0           
216028.440  	0.00        	0           
216028.480  	-15.26      	0           
216028.520  	-30.52      	0           
216028.560  	-30.52      	0           
216028.600  	-61.04      	0           
216028.640  	-76.29      	0           
216028.680  	-91.55      	0           
216028.720  	-76.29      	0           
216028.760  	-76.29      	0           
216028.800  	-61.04      	0           
216028.840  	-30.52      	0           
216028.880  	-30.52      	0           
216028.920  	-15.26      	0           
216028.960  	0.00        	0           
216029.000  	0.00        	0           
216029.040  	15.26       	0           
216029.080  	15.26       	0           
216029.120  	30.52       	0           
216029.160  	30.52       	0           
216029.200  	30.52       	0           
216029.240  	45.78       	0           
216029.280  	30.52       	0           
216029.320  	30.52       	0           
216029.360  	30.52       	0           
216029.400  	30.52       	0           
216029.440  	30.52       	0           
216029.480  	30.52       	0           
216029.520  	15.26       	0           
216029.560  	15.26       	0           
216029.600  	15.26       	0           
216029.640  	15.26       	0           
216029.680  	0.00        	0           
216029.720  	0.00        	0           
216029.760  	15.26       	0           
216029.800  	15.26       	0           
216029.840  	15.26       	0           
216029.880  	0.00        	0           
216029.920  	0.00        	0           
216029.960  	0.00        	0           
216030.000  	0.00        	0           
216030.040  	-15.26      	0           
216030.080  	-15.26      	0           
216030.120  	-15.26      	0           
216030.160  	-15.26      	0           
216030.200  	-15.26      	0           
216030.240  	-15.26      	0           
216030.280  	-15.26      	0           
216030.320  	0.00        	0           
216030.360  	0.00        	0           
216030.400  	0.00        	0           
216030.440  	0.00        	0           
216030.480  	0.00        	0           
216030.520  	-15.26      	0           
216030.560  	-15.26      	0           
216030.600  	-15.26      	0           
216030.640  	-15.26      	0           

572987.320  	0.00        	0           
572987.360  	0.00        	0           
572987.400  	0.00        	0           
572987.440  	0.00        	0           
572987.480  	0.00        	0           
572987.520  	0.00        	0           
572987.560  	0.00        	0           
572987.600  	0.00        	0           
572987.640  	0.00        	0           
572987.680  	0.00        	0           
572987.720  	0.00        	0           
572987.760  	0.00        	0           
572987.800  	0.00        	0           
572987.840  	0.00        	0           
572987.880  	0.00        	0           
572987.920  	0.00        	0           
572987.960  	0.00        	0           
572988.000  	15.26       	0           
572988.040  	-15.26      	0           
572988.080  	-15.26      	0           
572988.120  	-15.26      	0           
572988.160  	-15.26      	0           
572988.200  	-30.52      	0           
572988.240  	-45.78      	0           
572988.280  	-76.29      	0           
572988.320  	-91.55      	0           
572988.360  	-76.29      	0           
572988.400  	-76.29      	0           
572988.440  	-45.78      	0           
572988.480  	-30.52      	0           
572988.520  	-15.26      	0           
572988.560  	0.00        	0           
572988.600  	0.00        	0           
572988.640  	15.26       	0           
572988.680  	30.52       	0           
572988.720  	30.52       	0           
572988.760  	30.52       	0           
572988.800  	30.52       	0           
572988.840  	30.52       	0           
572988.880  	30.52       	0           
572988.920  	30.52       	0           
572988.960  	30.52       	0           
572989.000  	30.52       	0           
572989.040  	30.52       	0           
572989.080  	15.26       	0           
572989.120  	15.26       	0           
572989.160  	15.26       	0           
572989.200  	15.26       	0           
572989.240  	15.26       	0           
572989.280  	15.26       	0           
572989.320  	15.26       	0           
572989.360  	15.26       	0           
572989.400  	15.26       	0           
572989.440  	0.00        	0           
572989.480  	0.00        	0           
