MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 46 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 45 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 38 	Unit        
[ms]        	[µV]        	            
26320.200   	0.00        	0           
26320.240   	0.00        	0           
26320.280   	0.00        	0           
26320.320   	0.00        	0           
26320.360   	0.00        	0           
26320.400   	0.00        	0           
26320.440   	0.00        	0           
26320.480   	0.00        	0           
26320.520   	0.00        	0           
26320.560   	0.00        	0           
26320.600   	-15.26      	0           
26320.640   	-15.26      	0           
26320.680   	0.00        	0           
26320.720   	0.00        	0           
26320.760   	0.00        	0           
26320.800   	0.00        	0           
26320.840   	0.00        	0           
26320.880   	-15.26      	0           
26320.920   	-15.26      	0           
26320.960   	-15.26      	0           
26321.000   	-15.26      	0           
26321.040   	-15.26      	0           
26321.080   	-30.52      	0           
26321.120   	-30.52      	0           
26321.160   	-45.78      	0           
26321.200   	-76.29      	0           
26321.240   	-61.04      	0           
26321.280   	-61.04      	0           
26321.320   	-45.78      	0           
26321.360   	-30.52      	0           
26321.400   	0.00        	0           
26321.440   	0.00        	0           
26321.480   	15.26       	0           
26321.520   	15.26       	0           
26321.560   	15.26       	0           
26321.600   	15.26       	0           
26321.640   	30.52       	0           
26321.680   	15.26       	0           
26321.720   	15.26       	0           
26321.760   	15.26       	0           
26321.800   	15.26       	0           
26321.840   	15.26       	0           
26321.880   	15.26       	0           
26321.920   	15.26       	0           
26321.960   	15.26       	0           
26322.000   	15.26       	0           
26322.040   	0.00        	0           
26322.080   	0.00        	0           
26322.120   	0.00        	0           
26322.160   	0.00        	0           
26322.200   	15.26       	0           
26322.240   	15.26       	0           
26322.280   	0.00        	0           
26322.320   	0.00        	0           
26322.360   	0.00        	0           
26322.400   	0.00        	0           
26322.440   	0.00        	0           
26322.480   	0.00        	0           
26322.520   	0.00        	0           
26322.560   	0.00        	0           
26322.600   	0.00        	0           
26322.640   	0.00        	0           
26322.680   	0.00        	0           
26322.720   	0.00        	0           
26322.760   	0.00        	0           
26322.800   	0.00        	0           
26322.840   	0.00        	0           
26322.880   	0.00        	0           
26322.920   	0.00        	0           
26322.960   	0.00        	0           
26323.000   	0.00        	0           
26323.040   	0.00        	0           
26323.080   	-15.26      	0           
26323.120   	0.00        	0           
26323.160   	0.00        	0           

548677.840  	-15.26      	0           
548677.880  	-15.26      	0           
548677.920  	-15.26      	0           
548677.960  	-15.26      	0           
548678.000  	-15.26      	0           
548678.040  	-15.26      	0           
548678.080  	-15.26      	0           
548678.120  	-15.26      	0           
548678.160  	0.00        	0           
548678.200  	0.00        	0           
548678.240  	0.00        	0           
548678.280  	0.00        	0           
548678.320  	0.00        	0           
548678.360  	0.00        	0           
548678.400  	0.00        	0           
548678.440  	0.00        	0           
548678.480  	0.00        	0           
548678.520  	0.00        	0           
548678.560  	0.00        	0           
548678.600  	0.00        	0           
548678.640  	0.00        	0           
548678.680  	0.00        	0           
548678.720  	-15.26      	0           
548678.760  	-30.52      	0           
548678.800  	-61.04      	0           
548678.840  	-76.29      	0           
548678.880  	-61.04      	0           
548678.920  	-45.78      	0           
548678.960  	-30.52      	0           
548679.000  	-15.26      	0           
548679.040  	0.00        	0           
548679.080  	0.00        	0           
548679.120  	0.00        	0           
548679.160  	15.26       	0           
548679.200  	15.26       	0           
548679.240  	15.26       	0           
548679.280  	15.26       	0           
548679.320  	15.26       	0           
548679.360  	15.26       	0           
548679.400  	15.26       	0           
548679.440  	15.26       	0           
548679.480  	15.26       	0           
548679.520  	15.26       	0           
548679.560  	15.26       	0           
548679.600  	15.26       	0           
548679.640  	0.00        	0           
548679.680  	0.00        	0           
548679.720  	0.00        	0           
548679.760  	0.00        	0           
548679.800  	0.00        	0           
548679.840  	0.00        	0           
548679.880  	0.00        	0           
548679.920  	0.00        	0           
548679.960  	0.00        	0           
548680.000  	0.00        	0           
548680.040  	0.00        	0           
548680.080  	0.00        	0           
548680.120  	0.00        	0           
548680.160  	0.00        	0           
548680.200  	0.00        	0           
548680.240  	0.00        	0           
548680.280  	0.00        	0           
548680.320  	0.00        	0           
548680.360  	0.00        	0           
548680.400  	0.00        	0           
548680.440  	0.00        	0           
548680.480  	0.00        	0           
548680.520  	0.00        	0           
548680.560  	0.00        	0           
548680.600  	0.00        	0           
548680.640  	0.00        	0           
548680.680  	0.00        	0           
548680.720  	0.00        	0           
548680.760  	-15.26      	0           
548680.800  	-15.26      	0           


t           	Spikes 1 37 	Unit        
[ms]        	[µV]        	            
94569.600   	-15.26      	0           
94569.640   	0.00        	0           
94569.680   	0.00        	0           
94569.720   	0.00        	0           
94569.760   	0.00        	0           
94569.800   	0.00        	0           
94569.840   	-15.26      	0           
94569.880   	-15.26      	0           
94569.920   	-15.26      	0           
94569.960   	0.00        	0           
94570.000   	0.00        	0           
94570.040   	0.00        	0           
94570.080   	-15.26      	0           
94570.120   	-15.26      	0           
94570.160   	-15.26      	0           
94570.200   	-30.52      	0           
94570.240   	-30.52      	0           
94570.280   	-30.52      	0           
94570.320   	-30.52      	0           
94570.360   	-15.26      	0           
94570.400   	-30.52      	0           
94570.440   	-45.78      	0           
94570.480   	-45.78      	0           
94570.520   	-61.04      	0           
94570.560   	-61.04      	0           
94570.600   	-76.29      	0           
94570.640   	-76.29      	0           
94570.680   	-61.04      	0           
94570.720   	-45.78      	0           
94570.760   	-30.52      	0           
94570.800   	-30.52      	0           
94570.840   	-15.26      	0           
94570.880   	0.00        	0           
94570.920   	15.26       	0           
94570.960   	15.26       	0           
94571.000   	15.26       	0           
94571.040   	15.26       	0           
94571.080   	30.52       	0           
94571.120   	30.52       	0           
94571.160   	30.52       	0           
94571.200   	30.52       	0           
94571.240   	30.52       	0           
94571.280   	30.52       	0           
94571.320   	30.52       	0           
94571.360   	30.52       	0           
94571.400   	30.52       	0           
94571.440   	30.52       	0           
94571.480   	15.26       	0           
94571.520   	15.26       	0           
94571.560   	15.26       	0           
94571.600   	15.26       	0           
94571.640   	15.26       	0           
94571.680   	15.26       	0           
94571.720   	15.26       	0           
94571.760   	15.26       	0           
94571.800   	15.26       	0           
94571.840   	15.26       	0           
94571.880   	0.00        	0           
94571.920   	0.00        	0           
94571.960   	0.00        	0           
94572.000   	15.26       	0           
94572.040   	15.26       	0           
94572.080   	15.26       	0           
94572.120   	0.00        	0           
94572.160   	0.00        	0           
94572.200   	15.26       	0           
94572.240   	15.26       	0           
94572.280   	0.00        	0           
94572.320   	0.00        	0           
94572.360   	0.00        	0           
94572.400   	0.00        	0           
94572.440   	-15.26      	0           
94572.480   	-15.26      	0           
94572.520   	0.00        	0           
94572.560   	0.00        	0           

172109.160  	0.00        	0           
172109.200  	0.00        	0           
172109.240  	0.00        	0           
172109.280  	0.00        	0           
172109.320  	0.00        	0           
172109.360  	0.00        	0           
172109.400  	0.00        	0           
172109.440  	0.00        	0           
172109.480  	0.00        	0           
172109.520  	-15.26      	0           
172109.560  	-15.26      	0           
172109.600  	-30.52      	0           
172109.640  	-30.52      	0           
172109.680  	-30.52      	0           
172109.720  	-30.52      	0           
172109.760  	-30.52      	0           
172109.800  	-30.52      	0           
172109.840  	-30.52      	0           
172109.880  	-30.52      	0           
172109.920  	-15.26      	0           
172109.960  	-15.26      	0           
172110.000  	-30.52      	0           
172110.040  	-30.52      	0           
172110.080  	-45.78      	0           
172110.120  	-61.04      	0           
172110.160  	-76.29      	0           
172110.200  	-45.78      	0           
172110.240  	-45.78      	0           
172110.280  	-30.52      	0           
172110.320  	-30.52      	0           
172110.360  	-15.26      	0           
172110.400  	-15.26      	0           
172110.440  	0.00        	0           
172110.480  	0.00        	0           
172110.520  	0.00        	0           
172110.560  	0.00        	0           
172110.600  	0.00        	0           
172110.640  	0.00        	0           
172110.680  	15.26       	0           
172110.720  	15.26       	0           
172110.760  	15.26       	0           
172110.800  	15.26       	0           
172110.840  	15.26       	0           
172110.880  	15.26       	0           
172110.920  	15.26       	0           
172110.960  	15.26       	0           
172111.000  	15.26       	0           
172111.040  	15.26       	0           
172111.080  	15.26       	0           
172111.120  	0.00        	0           
172111.160  	0.00        	0           
172111.200  	0.00        	0           
172111.240  	0.00        	0           
172111.280  	0.00        	0           
172111.320  	0.00        	0           
172111.360  	0.00        	0           
172111.400  	0.00        	0           
172111.440  	0.00        	0           
172111.480  	0.00        	0           
172111.520  	0.00        	0           
172111.560  	0.00        	0           
172111.600  	0.00        	0           
172111.640  	0.00        	0           
172111.680  	0.00        	0           
172111.720  	0.00        	0           
172111.760  	0.00        	0           
172111.800  	0.00        	0           
172111.840  	0.00        	0           
172111.880  	0.00        	0           
172111.920  	0.00        	0           
172111.960  	0.00        	0           
172112.000  	0.00        	0           
172112.040  	-15.26      	0           
172112.080  	-15.26      	0           
172112.120  	-15.26      	0           


t           	Spikes 1 28 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 36 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 27 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 17 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 26 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 16 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 35 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 25 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 15 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 14 	Unit        
[ms]        	[µV]        	            
21366.480   	0.00        	0           
21366.520   	0.00        	0           
21366.560   	0.00        	0           
21366.600   	0.00        	0           
21366.640   	0.00        	0           
21366.680   	0.00        	0           
21366.720   	0.00        	0           
21366.760   	0.00        	0           
21366.800   	0.00        	0           
21366.840   	0.00        	0           
21366.880   	0.00        	0           
21366.920   	0.00        	0           
21366.960   	0.00        	0           
21367.000   	15.26       	0           
