MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            
8072.120    	-15.26      	0           
8072.160    	-15.26      	0           
8072.200    	-15.26      	0           
8072.240    	-15.26      	0           
8072.280    	-15.26      	0           
8072.320    	-15.26      	0           
8072.360    	-15.26      	0           
8072.400    	-15.26      	0           
8072.440    	0.00        	0           
8072.480    	0.00        	0           
8072.520    	0.00        	0           
8072.560    	0.00        	0           
8072.600    	0.00        	0           
8072.640    	0.00        	0           
8072.680    	0.00        	0           
8072.720    	0.00        	0           
8072.760    	0.00        	0           
8072.800    	0.00        	0           
8072.840    	0.00        	0           
8072.880    	0.00        	0           
8072.920    	-15.26      	0           
8072.960    	-30.52      	0           
8073.000    	-30.52      	0           
8073.040    	-45.78      	0           
8073.080    	-61.04      	0           
8073.120    	-76.29      	0           
8073.160    	-76.29      	0           
8073.200    	-76.29      	0           
8073.240    	-61.04      	0           
8073.280    	-45.78      	0           
8073.320    	-45.78      	0           
8073.360    	-30.52      	0           
8073.400    	-30.52      	0           
8073.440    	-15.26      	0           
8073.480    	-15.26      	0           
8073.520    	15.26       	0           
8073.560    	15.26       	0           
8073.600    	15.26       	0           
8073.640    	15.26       	0           
8073.680    	15.26       	0           
8073.720    	30.52       	0           
8073.760    	30.52       	0           
8073.800    	30.52       	0           
8073.840    	30.52       	0           
8073.880    	45.78       	0           
8073.920    	30.52       	0           
8073.960    	30.52       	0           
8074.000    	30.52       	0           
8074.040    	15.26       	0           
8074.080    	15.26       	0           
8074.120    	0.00        	0           
8074.160    	0.00        	0           
8074.200    	0.00        	0           
8074.240    	0.00        	0           
8074.280    	0.00        	0           
8074.320    	0.00        	0           
8074.360    	0.00        	0           
8074.400    	0.00        	0           
8074.440    	0.00        	0           
8074.480    	0.00        	0           
8074.520    	15.26       	0           
8074.560    	0.00        	0           
8074.600    	0.00        	0           
8074.640    	-15.26      	0           
8074.680    	-15.26      	0           
8074.720    	-15.26      	0           
8074.760    	0.00        	0           
8074.800    	0.00        	0           
8074.840    	0.00        	0           
8074.880    	0.00        	0           
8074.920    	0.00        	0           
8074.960    	15.26       	0           
8075.000    	15.26       	0           
8075.040    	15.26       	0           
8075.080    	15.26       	0           

55220.040   	-30.52      	0           
55220.080   	-30.52      	0           
55220.120   	-15.26      	0           
55220.160   	-15.26      	0           
55220.200   	-15.26      	0           
55220.240   	-15.26      	0           
55220.280   	-15.26      	0           
55220.320   	-15.26      	0           
55220.360   	-15.26      	0           
55220.400   	-15.26      	0           
55220.440   	-15.26      	0           
55220.480   	-15.26      	0           
55220.520   	-30.52      	0           
55220.560   	-30.52      	0           
55220.600   	-15.26      	0           
55220.640   	-15.26      	0           
55220.680   	0.00        	0           
55220.720   	0.00        	0           
55220.760   	0.00        	0           
55220.800   	0.00        	0           
55220.840   	-15.26      	0           
55220.880   	-15.26      	0           
55220.920   	-30.52      	0           
55220.960   	-30.52      	0           
55221.000   	-61.04      	0           
55221.040   	-76.29      	0           
55221.080   	-76.29      	0           
55221.120   	-61.04      	0           
55221.160   	-45.78      	0           
55221.200   	-30.52      	0           
55221.240   	-30.52      	0           
55221.280   	-15.26      	0           
55221.320   	0.00        	0           
55221.360   	0.00        	0           
55221.400   	15.26       	0           
55221.440   	15.26       	0           
55221.480   	30.52       	0           
55221.520   	45.78       	0           
55221.560   	30.52       	0           
55221.600   	30.52       	0           
55221.640   	15.26       	0           
55221.680   	15.26       	0           
55221.720   	0.00        	0           
55221.760   	15.26       	0           
55221.800   	15.26       	0           
55221.840   	30.52       	0           
55221.880   	30.52       	0           
55221.920   	30.52       	0           
55221.960   	15.26       	0           
55222.000   	15.26       	0           
55222.040   	30.52       	0           
55222.080   	30.52       	0           
55222.120   	30.52       	0           
55222.160   	30.52       	0           
55222.200   	15.26       	0           
55222.240   	15.26       	0           
55222.280   	15.26       	0           
55222.320   	15.26       	0           
55222.360   	15.26       	0           
55222.400   	15.26       	0           
55222.440   	15.26       	0           
55222.480   	0.00        	0           
55222.520   	0.00        	0           
55222.560   	0.00        	0           
55222.600   	0.00        	0           
55222.640   	0.00        	0           
55222.680   	-15.26      	0           
55222.720   	-15.26      	0           
55222.760   	-15.26      	0           
55222.800   	-15.26      	0           
55222.840   	-15.26      	0           
55222.880   	-15.26      	0           
55222.920   	-15.26      	0           
55222.960   	0.00        	0           
55223.000   	0.00        	0           

127887.600  	0.00        	0           
127887.640  	0.00        	0           
127887.680  	0.00        	0           
127887.720  	0.00        	0           
127887.760  	-15.26      	0           
127887.800  	-15.26      	0           
127887.840  	-15.26      	0           
127887.880  	-15.26      	0           
127887.920  	-15.26      	0           
127887.960  	-15.26      	0           
127888.000  	-15.26      	0           
127888.040  	-15.26      	0           
127888.080  	-15.26      	0           
127888.120  	-15.26      	0           
127888.160  	0.00        	0           
127888.200  	0.00        	0           
127888.240  	0.00        	0           
127888.280  	0.00        	0           
127888.320  	0.00        	0           
127888.360  	0.00        	0           
127888.400  	-15.26      	0           
127888.440  	-30.52      	0           
127888.480  	-45.78      	0           
127888.520  	-61.04      	0           
127888.560  	-61.04      	0           
127888.600  	-76.29      	0           
127888.640  	-76.29      	0           
127888.680  	-45.78      	0           
127888.720  	-45.78      	0           
127888.760  	-45.78      	0           
127888.800  	-30.52      	0           
127888.840  	-30.52      	0           
127888.880  	-30.52      	0           
127888.920  	0.00        	0           
127888.960  	15.26       	0           
127889.000  	15.26       	0           
127889.040  	30.52       	0           
127889.080  	15.26       	0           
127889.120  	15.26       	0           
127889.160  	15.26       	0           
127889.200  	15.26       	0           
127889.240  	15.26       	0           
127889.280  	15.26       	0           
127889.320  	15.26       	0           
127889.360  	15.26       	0           
127889.400  	15.26       	0           
127889.440  	15.26       	0           
127889.480  	15.26       	0           
127889.520  	15.26       	0           
127889.560  	30.52       	0           
127889.600  	15.26       	0           
127889.640  	15.26       	0           
127889.680  	15.26       	0           
127889.720  	15.26       	0           
127889.760  	15.26       	0           
127889.800  	15.26       	0           
127889.840  	15.26       	0           
127889.880  	15.26       	0           
127889.920  	0.00        	0           
127889.960  	0.00        	0           
127890.000  	0.00        	0           
127890.040  	0.00        	0           
127890.080  	0.00        	0           
127890.120  	0.00        	0           
127890.160  	0.00        	0           
127890.200  	0.00        	0           
127890.240  	0.00        	0           
127890.280  	15.26       	0           
127890.320  	15.26       	0           
127890.360  	0.00        	0           
127890.400  	-15.26      	0           
127890.440  	-15.26      	0           
127890.480  	-15.26      	0           
127890.520  	-15.26      	0           
127890.560  	-15.26      	0           

144031.800  	-15.26      	0           
144031.840  	0.00        	0           
144031.880  	0.00        	0           
144031.920  	0.00        	0           
144031.960  	0.00        	0           
144032.000  	0.00        	0           
144032.040  	-15.26      	0           
144032.080  	-15.26      	0           
144032.120  	-15.26      	0           
144032.160  	-15.26      	0           
144032.200  	-15.26      	0           
144032.240  	-15.26      	0           
144032.280  	-15.26      	0           
144032.320  	0.00        	0           
144032.360  	0.00        	0           
144032.400  	15.26       	0           
144032.440  	30.52       	0           
144032.480  	15.26       	0           
144032.520  	15.26       	0           
144032.560  	0.00        	0           
144032.600  	0.00        	0           
144032.640  	-15.26      	0           
144032.680  	-30.52      	0           
144032.720  	-61.04      	0           
144032.760  	-61.04      	0           
144032.800  	-76.29      	0           
144032.840  	-91.55      	0           
144032.880  	-76.29      	0           
144032.920  	-61.04      	0           
144032.960  	-61.04      	0           
144033.000  	-45.78      	0           
144033.040  	-30.52      	0           
144033.080  	-15.26      	0           
144033.120  	0.00        	0           
144033.160  	0.00        	0           
144033.200  	15.26       	0           
144033.240  	15.26       	0           
144033.280  	30.52       	0           
144033.320  	30.52       	0           
144033.360  	30.52       	0           
144033.400  	30.52       	0           
144033.440  	30.52       	0           
144033.480  	15.26       	0           
144033.520  	15.26       	0           
144033.560  	15.26       	0           
144033.600  	15.26       	0           
