MC_DataTool ASCII conversion

t           	Spikes 1 47 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 48 	Unit        
[ms]        	[µV]        	            


t           	Spikes 1 46 	Unit        
[ms]        	[µV]        	            
37715.200   	0.00        	0           
37715.240   	0.00        	0           
37715.280   	0.00        	0           
37715.320   	-15.26      	0           
37715.360   	-15.26      	0           
37715.400   	-15.26      	0           
37715.440   	-15.26      	0           
37715.480   	-15.26      	0           
37715.520   	-15.26      	0           
37715.560   	-15.26      	0           
37715.600   	-15.26      	0           
37715.640   	0.00        	0           
37715.680   	0.00        	0           
37715.720   	0.00        	0           
37715.760   	0.00        	0           
37715.800   	0.00        	0           
37715.840   	0.00        	0           
37715.880   	0.00        	0           
37715.920   	0.00        	0           
37715.960   	0.00        	0           
37716.000   	-15.26      	0           
37716.040   	-30.52      	0           
37716.080   	-45.78      	0           
37716.120   	-61.04      	0           
37716.160   	-76.29      	0           
37716.200   	-91.55      	0           
37716.240   	-76.29      	0           
37716.280   	-61.04      	0           
37716.320   	-45.78      	0           
37716.360   	-30.52      	0           
37716.400   	-15.26      	0           
37716.440   	-15.26      	0           
37716.480   	0.00        	0           
37716.520   	0.00        	0           
37716.560   	15.26       	0           
37716.600   	15.26       	0           
37716.640   	15.26       	0           
37716.680   	15.26       	0           
37716.720   	15.26       	0           
37716.760   	15.26       	0           
37716.800   	15.26       	0           
37716.840   	15.26       	0           
37716.880   	15.26       	0           
37716.920   	15.26       	0           
37716.960   	15.26       	0           
37717.000   	15.26       	0           
37717.040   	15.26       	0           
37717.080   	15.26       	0           
37717.120   	0.00        	0           
37717.160   	15.26       	0           
37717.200   	15.26       	0           
37717.240   	15.26       	0           
37717.280   	15.26       	0           
37717.320   	15.26       	0           
37717.360   	15.26       	0           
37717.400   	15.26       	0           
37717.440   	15.26       	0           
37717.480   	15.26       	0           
37717.520   	-15.26      	0           
37717.560   	-15.26      	0           
37717.600   	-15.26      	0           
37717.640   	-15.26      	0           
37717.680   	0.00        	0           
37717.720   	0.00        	0           
37717.760   	0.00        	0           
37717.800   	0.00        	0           
37717.840   	0.00        	0           
37717.880   	-15.26      	0           
37717.920   	-15.26      	0           
37717.960   	-15.26      	0           
37718.000   	-15.26      	0           
37718.040   	-15.26      	0           
37718.080   	-15.26      	0           
37718.120   	-15.26      	0           
37718.160   	-15.26      	0           

57633.840   	0.00        	0           
57633.880   	0.00        	0           
57633.920   	0.00        	0           
57633.960   	0.00        	0           
57634.000   	0.00        	0           
57634.040   	0.00        	0           
57634.080   	0.00        	0           
57634.120   	0.00        	0           
57634.160   	0.00        	0           
57634.200   	0.00        	0           
57634.240   	0.00        	0           
57634.280   	0.00        	0           
57634.320   	0.00        	0           
57634.360   	0.00        	0           
57634.400   	0.00        	0           
57634.440   	0.00        	0           
57634.480   	0.00        	0           
57634.520   	0.00        	0           
57634.560   	0.00        	0           
57634.600   	0.00        	0           
57634.640   	-15.26      	0           
57634.680   	-30.52      	0           
57634.720   	-45.78      	0           
57634.760   	-61.04      	0           
57634.800   	-76.29      	0           
57634.840   	-91.55      	0           
57634.880   	-76.29      	0           
57634.920   	-61.04      	0           
57634.960   	-45.78      	0           
57635.000   	-30.52      	0           
57635.040   	-15.26      	0           
57635.080   	0.00        	0           
57635.120   	0.00        	0           
57635.160   	0.00        	0           
57635.200   	0.00        	0           
57635.240   	15.26       	0           
57635.280   	15.26       	0           
57635.320   	15.26       	0           
57635.360   	15.26       	0           
57635.400   	15.26       	0           
57635.440   	15.26       	0           
57635.480   	15.26       	0           
57635.520   	15.26       	0           
57635.560   	15.26       	0           
57635.600   	15.26       	0           
57635.640   	15.26       	0           
57635.680   	15.26       	0           
57635.720   	15.26       	0           
57635.760   	15.26       	0           
57635.800   	0.00        	0           
57635.840   	15.26       	0           
57635.880   	15.26       	0           
57635.920   	15.26       	0           
57635.960   	15.26       	0           
57636.000   	0.00        	0           
57636.040   	0.00        	0           
57636.080   	0.00        	0           
57636.120   	0.00        	0           
57636.160   	0.00        	0           
57636.200   	0.00        	0           
57636.240   	15.26       	0           
57636.280   	15.26       	0           
57636.320   	0.00        	0           
57636.360   	0.00        	0           
57636.400   	0.00        	0           
57636.440   	0.00        	0           
57636.480   	0.00        	0           
57636.520   	0.00        	0           
57636.560   	0.00        	0           
57636.600   	0.00        	0           
57636.640   	0.00        	0           
57636.680   	-15.26      	0           
57636.720   	-15.26      	0           
57636.760   	-15.26      	0           
57636.800   	-15.26      	0           

93158.880   	0.00        	0           
93158.920   	-15.26      	0           
93158.960   	-15.26      	0           
93159.000   	-15.26      	0           
93159.040   	-15.26      	0           
93159.080   	-15.26      	0           
93159.120   	-15.26      	0           
93159.160   	-15.26      	0           
93159.200   	-15.26      	0           
93159.240   	-15.26      	0           
93159.280   	-15.26      	0           
93159.320   	-15.26      	0           
93159.360   	-15.26      	0           
93159.400   	-15.26      	0           
93159.440   	-15.26      	0           
93159.480   	0.00        	0           
93159.520   	0.00        	0           
93159.560   	0.00        	0           
93159.600   	0.00        	0           
93159.640   	0.00        	0           
93159.680   	-15.26      	0           
93159.720   	-30.52      	0           
93159.760   	-45.78      	0           
93159.800   	-61.04      	0           
93159.840   	-76.29      	0           
93159.880   	-91.55      	0           
93159.920   	-76.29      	0           
93159.960   	-61.04      	0           
93160.000   	-45.78      	0           
93160.040   	-30.52      	0           
93160.080   	-30.52      	0           
93160.120   	0.00        	0           
93160.160   	15.26       	0           
93160.200   	15.26       	0           
93160.240   	15.26       	0           
93160.280   	15.26       	0           
93160.320   	15.26       	0           
93160.360   	15.26       	0           
93160.400   	15.26       	0           
93160.440   	15.26       	0           
93160.480   	15.26       	0           
93160.520   	15.26       	0           
93160.560   	15.26       	0           
93160.600   	15.26       	0           
93160.640   	15.26       	0           
93160.680   	15.26       	0           
93160.720   	15.26       	0           
93160.760   	15.26       	0           
93160.800   	15.26       	0           
93160.840   	15.26       	0           
93160.880   	15.26       	0           
93160.920   	15.26       	0           
93160.960   	15.26       	0           
93161.000   	15.26       	0           
93161.040   	15.26       	0           
93161.080   	15.26       	0           
93161.120   	15.26       	0           
93161.160   	15.26       	0           
93161.200   	0.00        	0           
93161.240   	0.00        	0           
93161.280   	0.00        	0           
93161.320   	15.26       	0           
93161.360   	0.00        	0           
93161.400   	0.00        	0           
93161.440   	0.00        	0           
93161.480   	0.00        	0           
93161.520   	0.00        	0           
93161.560   	0.00        	0           
93161.600   	0.00        	0           
93161.640   	0.00        	0           
93161.680   	0.00        	0           
93161.720   	0.00        	0           
93161.760   	0.00        	0           
93161.800   	0.00        	0           
93161.840   	-15.26      	0           

99243.240   	-15.26      	0           
99243.280   	-15.26      	0           
99243.320   	-15.26      	0           
99243.360   	-15.26      	0           
99243.400   	-15.26      	0           
99243.440   	-15.26      	0           
99243.480   	-15.26      	0           
99243.520   	-15.26      	0           
99243.560   	-15.26      	0           
99243.600   	-15.26      	0           
99243.640   	-15.26      	0           
99243.680   	-15.26      	0           
99243.720   	-15.26      	0           
99243.760   	-15.26      	0           
99243.800   	-15.26      	0           
99243.840   	0.00        	0           
99243.880   	0.00        	0           
99243.920   	0.00        	0           
99243.960   	0.00        	0           
99244.000   	0.00        	0           
99244.040   	-15.26      	0           
99244.080   	-30.52      	0           
99244.120   	-45.78      	0           
99244.160   	-61.04      	0           
99244.200   	-76.29      	0           
99244.240   	-91.55      	0           
99244.280   	-61.04      	0           
99244.320   	-61.04      	0           
99244.360   	-45.78      	0           
99244.400   	-30.52      	0           
99244.440   	-30.52      	0           
99244.480   	0.00        	0           
99244.520   	0.00        	0           
99244.560   	0.00        	0           
99244.600   	15.26       	0           
99244.640   	15.26       	0           
99244.680   	15.26       	0           
99244.720   	15.26       	0           
99244.760   	30.52       	0           
99244.800   	15.26       	0           
99244.840   	0.00        	0           
99244.880   	0.00        	0           
99244.920   	0.00        	0           
99244.960   	15.26       	0           
99245.000   	15.26       	0           
99245.040   	15.26       	0           
99245.080   	15.26       	0           
99245.120   	15.26       	0           
99245.160   	15.26       	0           
99245.200   	15.26       	0           
99245.240   	15.26       	0           
99245.280   	15.26       	0           
99245.320   	15.26       	0           
99245.360   	0.00        	0           
99245.400   	0.00        	0           
99245.440   	0.00        	0           
99245.480   	0.00        	0           
99245.520   	0.00        	0           
99245.560   	0.00        	0           
99245.600   	0.00        	0           
99245.640   	0.00        	0           
99245.680   	0.00        	0           
99245.720   	0.00        	0           
99245.760   	0.00        	0           
99245.800   	0.00        	0           
99245.840   	0.00        	0           
99245.880   	0.00        	0           
99245.920   	0.00        	0           
99245.960   	0.00        	0           
99246.000   	0.00        	0           
99246.040   	0.00        	0           
99246.080   	0.00        	0           
99246.120   	0.00        	0           
99246.160   	0.00        	0           
99246.200   	0.00        	0           

137614.360  	-15.26      	0           
137614.400  	-15.26      	0           
137614.440  	-15.26      	0           
137614.480  	-15.26      	0           
137614.520  	-15.26      	0           
137614.560  	-15.26      	0           
137614.600  	-15.26      	0           
137614.640  	-15.26      	0           
137614.680  	-15.26      	0           
137614.720  	-15.26      	0           
137614.760  	-15.26      	0           
137614.800  	-15.26      	0           
137614.840  	-15.26      	0           
137614.880  	-15.26      	0           
137614.920  	-15.26      	0           
137614.960  	-15.26      	0           
137615.000  	-15.26      	0           
137615.040  	-15.26      	0           
137615.080  	-15.26      	0           
137615.120  	-15.26      	0           
137615.160  	-15.26      	0           
137615.200  	-15.26      	0           
137615.240  	-15.26      	0           
137615.280  	-30.52      	0           
137615.320  	-61.04      	0           
137615.360  	-91.55      	0           
137615.400  	-76.29      	0           
137615.440  	-76.29      	0           
137615.480  	-61.04      	0           
137615.520  	-30.52      	0           
137615.560  	-15.26      	0           
137615.600  	0.00        	0           
137615.640  	0.00        	0           
137615.680  	0.00        	0           
137615.720  	0.00        	0           
137615.760  	15.26       	0           
137615.800  	15.26       	0           
137615.840  	15.26       	0           
137615.880  	30.52       	0           
137615.920  	30.52       	0           
137615.960  	30.52       	0           
137616.000  	15.26       	0           
